id,ra,dec,X_IMAGE,Y_IMAGE,g1_noshear,g2_noshear,g1_MC,g2_MC,g1_Rinv,g2_Rinv,T_noshear,flux
469.0,199.2758995637399,32.9756093931358,6793.7178,178.2182,-0.21130872982608248,0.1041098765697946,-0.19696467292792047,0.1640685349048047,-0.24396234128676803,0.15809673929858975,2.022738322753907,70.12711595042983
509.0,199.41518380540546,32.97295936950089,4749.1001,124.4153,-0.18098800429284662,0.2249594084155062,-0.2071498492253426,0.3074852324779456,-0.2089561434988683,0.34161359245478,1.6058938751361238,393.7464595324412
511.0,199.35529911169945,32.97417104842518,5626.3618,144.7975,0.20929896538053133,-0.137949045265723,0.21337156480202618,-0.1879997424368017,0.24164200724294926,-0.209483431970487,1.5789661511712247,136.33601795081998
523.0,199.53837103682105,32.974081470592466,2942.4209,141.6346,-0.039127859652544957,0.0754943120168225,-0.0674311410738606,0.13534658179640296,-0.04517430140359811,0.11464238512902816,0.2847378268979732,57.78100004887524
530.0,199.6831703406787,32.97342941345718,819.4424,132.8512,-0.01370797776577214,-0.023467831721645915,-0.03175199852249056,-0.049140079182193284,-0.01582627633414482,-0.035637230547602684,0.4292514336759598,142.85427735327556
531.0,199.54484177217384,32.97441892624823,2847.8237,147.4686,0.094642369694925,-0.006463228059558797,0.2768061356313683,0.029415020934665914,0.10926748797697707,-0.00981477757179338,0.26419748626140177,37.04181008668908
532.0,199.35386818044404,32.97399577537391,5646.9121,141.9386,0.6062235659948225,-0.12311127584680552,0.7089213182178801,-0.17577030341486494,0.6999035043418977,-0.18695143941719095,3.0493153828368866,161.81535534256398
533.0,199.27767176347848,32.97474309583114,6764.5957,156.6933,-0.12018131069053291,0.009268811600567006,-0.2319481986404869,0.016273355454105146,-0.13875297040073292,0.014075214950814128,0.10926131760876595,103.55088689405795
539.0,199.65095994414676,32.97606244249796,1291.9047,178.1054,-0.0998490265819709,0.1021818088693452,-0.23015601127226148,0.3860552602871715,-0.11527873136235946,0.1551688593833386,0.6244128580646006,180.7779198415684
542.0,199.63468518013624,32.97474105518031,1530.6406,153.9461,0.2724667163386017,-0.7331421491771529,0.4449214820406077,-0.9350256895061185,0.31457109271061534,-1.1133178430920967,182.99906348927868,374.98252426402473
546.0,199.3749311298087,32.97579687993558,5338.6021,172.941,0.11135486058043949,0.053377523980904944,0.2833719077231843,0.11507596605029494,0.128562565887481,0.08105679087570548,0.35644299662345025,36.620237391801126
564.0,199.53734231812473,32.97522161068476,2957.7017,162.0504,-0.05934706128322436,-0.08712364764389824,-0.15864026684559568,-0.3842021580795862,-0.06851798328947979,-0.1323021893995388,0.30029574912777746,39.84143194589608
565.0,199.4037468189084,32.97550050006888,4916.1685,167.3188,-0.08020074286379847,0.023688313723326138,-0.1428383984338394,0.05273561941461641,-0.09259419153242783,0.03597204494454706,0.45036005794126405,43.13709599953971
637.0,199.50653767577992,32.9760284806912,3401.731,177.5773,0.5700907437669843,-0.11924200652916281,0.6853676727722607,-0.17041936656606843,0.658187064537176,-0.18107573499084575,8.521502569123404,86.2158157518131
577.0,199.61498563247912,32.976156659197194,1819.7632,178.9854,-0.10321747493228037,0.0687989594232201,-0.07543297959109868,0.12763745751851363,-0.11916770720695145,0.104475113316029,1.1645647110001882,64.3835786113413
696.0,199.6050153372953,32.97603960619159,1958.745,182.4241,-0.025086630956242913,0.12536648800911562,-0.3126123260262294,0.41806274943669597,-0.028963276756806756,0.19037610671135227,0.32461463244456207,49.04860160702405
594.0,199.50582355561988,32.97602584113964,3419.5713,175.838,0.7628583575910406,-0.007913628948181269,1.3153751103832843,0.016054858224686407,0.8807431247221325,-0.012017293401434828,31.603845580846894,113.49539360491009
599.0,199.6565641595141,32.97484990513364,1209.6696,157.1691,-0.07717471647991153,0.11754939373940108,-0.05051584616304897,0.11967267111642332,-0.08910055223973891,0.17850540668220521,2.294124299983805,78.81377126929897
608.0,199.6090992118079,32.97494664548588,1905.8151,157.582,0.3825304685723538,0.003113561780383024,0.21886387411931782,0.011108084139985009,0.4416430348298687,0.004728119764442048,8.495545636627392,276.83442895313357
765.0,199.67758521688563,32.976468496675174,894.7538,190.5318,0.09717088082699771,-0.08335609205274969,0.12248806435709383,-0.2385164286785751,0.11218673081307676,-0.1265809430230008,0.7462888175682959,40.40800964019085
619.0,199.3946540586798,32.975352981209795,5049.4155,164.8939,-0.21463040601779385,0.13809174915798175,-0.31401375589293723,0.21480375006714125,-0.247797317254838,0.20970013590670003,0.594848232367786,57.89007049348916
623.0,199.32502193227134,32.97677051117863,6070.0625,190.8097,-0.24542260707914468,0.04926354560664332,0.24819824917227157,-0.7066756370507052,-0.2833478478480743,0.07480948189844772,0.1790247158576074,82.45744855906575
629.0,199.27569029521396,32.975087482943636,6793.5591,163.1753,-0.08867240047722806,0.03598155831928944,-0.25276027581510496,0.060111718070649967,-0.10237497734119781,0.05464003255587501,0.9951644135909078,54.217830000251
635.0,199.71353096496244,32.97453097534842,374.4575,152.7654,0.0003809797995449764,0.5440671638291159,0.012177296391080545,1.1791725778317974,0.0004398527403787534,0.8261967778162794,0.9463190422354936,280.88420275904696
636.0,199.40576231211875,32.97564849029898,4886.7725,169.7805,0.027314664859171056,-0.06186472957030161,0.07888549389234978,-0.09892326449440848,0.03153560951311086,-0.09394509286635135,0.4322449477092641,36.64241265451956
637.0,199.50653767577992,32.9760284806912,3409.0815,175.7791,0.5700907437669843,-0.11924200652916281,0.6853676727722607,-0.17041936656606843,0.658187064537176,-0.18107573499084575,8.521502569123404,86.2158157518131
646.0,199.35815820140766,32.97451496540646,5584.4131,150.7598,0.32647346348410256,0.04570969099814135,0.2848501756300172,0.05070567064742369,0.3769235212626351,0.0694127525577039,2.6322991060330434,782.4763267710454
647.0,199.36382287743533,32.975784473492375,5501.5186,172.8055,-0.17017533202342658,0.046835049829872355,-0.2583504886264337,0.0819805634730861,-0.19647258522569458,0.07112167362935909,0.4194135926293604,95.40944506452657
653.0,199.44689860534967,32.97647992765004,4283.7705,183.9114,0.45643830971001026,-0.036947011508207256,1.4221657586277825,0.07106649084540545,0.5269718803453065,-0.056106127859628506,0.3864541775862061,33.896887023517266
659.0,199.51742339511082,32.97721763820927,3249.7183,196.5039,-0.1845803429231361,0.6394234828796024,-0.33268754256447575,1.5874311588670762,-0.213103607466219,0.9710007446454146,17.77727141736685,97.54991866049917
666.0,199.57273474223356,32.97657930910825,2438.5676,185.8463,-0.42554053324854985,-0.07935922767902306,-2.2318825791596333,-0.5694647361597303,-0.4912994597486888,-0.12051147828320483,1.0510675326881234,39.644793083491074
669.0,199.35113529538037,32.97399228351491,5687.6313,141.8239,0.027683783094306674,0.044146549198923093,0.04843668217750267,0.08005968754468573,0.03196176771740957,0.0670390332751528,0.4361746326787892,155.6837078108926
676.0,199.64064884700554,32.97676716887212,1443.0288,189.7654,-0.11113052307989955,-0.12975226206299315,-0.6525035736016801,-0.00751147704847796,-0.12830356143501379,-0.19703615280941444,0.8827077099586357,52.94563506180686
695.0,199.44601295368952,32.97567158180957,4296.7354,169.59,-0.09561416730393713,-0.055131337621062204,-0.22089393382833125,-0.15315723770039336,-0.11038945780825954,-0.08372005613911565,0.2804702064199759,91.74758329734073
696.0,199.6050153372953,32.97603960619159,1965.6307,176.785,-0.025086630956242913,0.12536648800911562,-0.3126123260262294,0.41806274943669597,-0.028963276756806756,0.19037610671135227,0.32461463244456207,49.04860160702405
706.0,199.718195648815,32.97752350598568,306.3792,204.9253,0.09944486193482648,-0.32234046653960235,0.16440353778561057,-0.18639765248200088,0.11481211101182379,-0.48949224015008214,2.033987971414769,59.97853909511152
708.0,199.64423218594607,32.97423228119967,1390.3926,145.8884,0.0002725736714301529,-0.020343014463160246,-0.0010198231697763124,-0.024726369780750768,0.00031469457560963636,-0.03089201870269811,1.1575417425478591,123.98014763143388
709.0,199.55078063562547,32.974187984873936,2760.5779,143.7958,-0.07059944294840936,0.01757705852239602,-0.09917702647987979,0.03084019748267421,-0.08150919940416769,0.026691758077230628,0.430281166919739,160.87019291671663
710.0,199.58599030025468,32.97622539864845,2244.0051,179.9574,-0.030419502409985838,-0.03989632934499158,-0.06423035296767764,-0.05355823093637261,-0.03512023868974392,-0.0605848339009154,0.35253915616211545,45.46313962172423
712.0,199.61505537728053,32.9771397304061,1818.2513,196.0833,-0.09480106234017383,0.08995045670171337,-0.07611374259489904,0.09015519584527618,-0.10945070345185005,0.13659485892701334,1.0450698380749168,60.47929588809595
719.0,199.47868562396454,32.97619247354389,3817.5078,178.7891,-0.26766323949086657,-0.2822183755087958,-0.4686527996087607,-0.7078375436065389,-0.3090253329161442,-0.4285645743530788,0.45398688307964574,71.59313638467347
727.0,199.44778772245277,32.97389857719254,4270.4165,138.7918,-0.017471483529075498,0.26703869488527743,-0.01869050147772766,0.4584221144893236,-0.02017135795106343,0.4055133702863504,0.5450416286140016,232.00524592874282
742.0,199.53643742816385,32.97755694226794,2978.3921,197.851,0.2032767892109205,-0.5958076257636602,-0.09899393632228148,-0.9046324706520514,0.23468922209683224,-0.9047675973308952,10.990293289752454,81.97676054559338
740.0,199.62575314242704,32.977707420008535,1661.2177,205.7383,0.18522134603246077,-0.09752427790556392,0.18769883452718955,-0.07512074038526281,0.2138436650088092,-0.14809613503847396,1.3383423358397273,66.7736154791214
742.0,199.53643742816385,32.97755694226794,2970.8293,202.584,0.2032767892109205,-0.5958076257636602,-0.09899393632228148,-0.9046324706520514,0.23468922209683224,-0.9047675973308952,10.990293289752454,81.97676054559338
754.0,199.3951275622505,32.97615790301726,5042.4365,178.4899,0.05963559232009784,-0.07935096656577084,0.06065459950142493,-0.09968661225624316,0.06885110112776072,-0.12049893331522307,1.1025411466537558,80.65035686164255
764.0,199.30047681960613,32.97794314321474,6430.1553,212.1656,0.05593407462831292,0.0505460320777658,0.05238705049428868,0.12855147194313266,0.06457758662059633,0.07675701018259751,0.7948727016584615,42.131959948784456
765.0,199.67758521688563,32.976468496675174,901.6642,185.6201,0.09717088082699771,-0.08335609205274969,0.12248806435709383,-0.2385164286785751,0.11218673081307676,-0.1265809430230008,0.7462888175682959,40.40800964019085
775.0,199.48496145217905,32.976545405612384,3725.5151,184.9354,0.021346200304980117,-0.05060950779730825,0.03172647244659475,-0.08225343396680684,0.024644836057012124,-0.07685340165490481,0.36699142826229886,60.4447952193476
781.0,199.5832031600855,32.97680362127326,2285.3406,190.0893,0.18928947652374906,0.08598693929815593,0.22519448810104006,0.17110362797405762,0.21854044511880102,0.1305760334485722,1.0669471002726307,48.70670499651309
791.0,199.6286703214944,32.975386223506405,1618.9045,166.2323,-0.10136846766486336,-0.0382632815073577,-0.1585936374107109,-0.016338218042420104,-0.11703297220387529,-0.05810495834294711,0.32103322379612975,63.805745991717366
792.0,199.32109488137112,32.97804616452469,6127.9326,213.1103,-0.45526949216467893,-0.013443552600612623,0.5274159582833111,-0.3927751552080285,-0.5256224450184709,-0.0204147954139691,9.369409756610503,185.22271092485016
794.0,199.54389368428676,32.97584964781783,2861.5315,172.7414,-0.07670813446544983,-0.1963276506250671,-0.13862598385503033,-0.401391001483699,-0.08856186914442117,-0.2981346479377262,0.2122313277373071,252.38810733819028
804.0,199.7076635641737,32.975285276740756,460.492,165.8207,0.041211930007544674,0.0033037813558374875,0.04545888814202873,0.006282249244775129,0.04758042387487767,0.005016978954568471,1.3403953389780274,229.33126870285324
805.0,199.6155835609291,32.97654686590294,1810.4471,185.6494,-0.16668706254020088,0.043027110459116114,-0.22466809396651088,0.10391588178221407,-0.1924452722468728,0.06533910219811075,0.9757522147138092,54.93302414810028
813.0,199.57071123586366,32.97841701129672,2468.5635,217.7561,0.13020352532223856,0.2723240980869338,0.8505669897743798,1.0902208227814918,0.15032392134271153,0.41353955415661964,1.0158589092210804,41.31052364371867
818.0,199.70459625079906,32.977622627337986,505.6489,206.5415,0.01611825167125419,-0.09872080332346266,0.02544953615821094,-0.11802829065555898,0.018609010703935266,-0.1499131265986441,0.9429117608548274,51.060617133453505
821.0,199.71872853985022,32.9780029195518,298.491,213.5216,0.15201607008262097,-0.2660467453074816,0.056030039850217,-0.5166861526808364,0.17550716622589796,-0.40400703871661703,1.539195783846699,56.180290004748755
828.0,199.47677543125138,32.976698188846655,3845.4399,187.5473,0.09285444326604916,0.10898768467014582,0.13320943852784398,0.214588859251964,0.10720327265565058,0.16550396694113517,1.2143849684688668,47.015750520422166
834.0,199.63993921001506,32.97697840164912,1453.3987,193.9872,-0.26202256768480847,-0.12356917489291536,-0.4119313359274428,-0.22547537151008284,-0.30251300613547216,-0.18764678503187301,0.6803731018116053,42.516837868312464
843.0,199.63236739337208,32.97338987422986,1564.3939,130.8295,0.05199574457414417,-0.01100104348735647,0.03557092210246622,-0.008916350793233177,0.06003066505438446,-0.016705707100392885,4.271340458459873,673.3948118794888
854.0,199.43749374166723,32.97847530037865,4421.0552,218.6311,-0.16006763675186791,0.6636009266052273,-0.8148676201000999,1.056130717340267,-0.18480294429087754,1.0077155611790214,23.60989895822158,97.82299983705565
864.0,199.5563636148608,32.97745778747579,2678.5405,200.8318,0.05924063152227898,0.22559854127233,0.04213656341287154,0.3452326824405526,0.0683951069005857,0.3425841518673127,1.1037250728061274,89.46013888338223
866.0,199.70446690221422,32.977184863882336,507.4156,198.8851,-0.5107896586223092,-0.15837156390646656,-0.5735680332408383,-0.3373628264486526,-0.5897221620949146,-0.24049618226610092,13.753613337480786,198.9527962840656
890.0,199.5273909621261,32.97768843738085,3103.5166,204.5015,-0.43599888079995697,-0.05240420633259252,-0.8253055357167426,-0.24448205746494595,-0.503373939382029,-0.07957875294530023,0.582054134492812,36.596167492299536
898.0,199.59109671316926,32.97668727524704,2169.4268,188.4706,-0.10201388397888633,0.05094246792236216,-0.10578358993022971,0.05769491343939697,-0.11777812492521962,0.07735902044749059,1.2932781451651818,107.43072219155643
899.0,199.57294487656202,32.97709645216196,2435.6814,194.6945,-0.3646441539613517,-0.05924281103575091,-0.5824372388832982,0.3795434071023566,-0.4209927418056134,-0.08996356119350268,1.4576856534472649,45.83288636963789
912.0,199.45856320845382,32.976537204699376,4112.4121,184.7069,-0.004655655073151142,-0.005490251411931213,-0.009844171777965972,-0.009968495291422847,-0.0053750950696849825,-0.008337257470225774,0.42764958023543664,131.31502510915752
917.0,199.60398693226486,32.97615552738072,1980.4697,178.7001,0.03278066179513697,-0.043568295221444286,0.038991114074305555,-0.06439482081360708,0.03784626885530689,-0.0661609218861286,0.6760445198660996,124.33123422306197
920.0,199.5501143862225,32.97928206510884,2770.8992,232.6812,-0.03905604661773373,0.04178090811586133,-0.042230345861675254,0.10475852688201427,-0.04509139107555878,0.06344667341549894,2.6911474411140417,79.27038503411531
927.0,199.3001116513308,32.978281138051166,6435.4785,217.892,0.09187666287451697,-0.020552057052485702,0.1183362849343968,-0.022789454196768418,0.1060743955203859,-0.031209461704609007,0.6862304991864744,40.66888681307707
932.0,199.65050582318298,32.976624234118376,1298.4724,187.8483,-0.0584387129776938,0.0464360981133463,-0.08569054227700912,0.08440442541656194,-0.06746926760459779,0.07051584287056398,0.3989457468901997,227.71741882969016
935.0,199.6263656705794,32.97819377810148,1652.5906,214.7958,0.23427367747238353,-0.05293158002948621,0.24390242080860394,-0.05157032290996581,0.27047607027435344,-0.08037959974886781,1.1949822273561412,63.561657830049256
936.0,199.5067874589824,32.97837537988986,3405.3174,216.7986,0.053904587776967584,-0.074907765669332,0.08295625096380799,-0.12462470771752387,0.06223448246076145,-0.11375168130686408,0.131309673814106,51.02326905464273
963.0,199.38086264173268,32.9783314578511,5251.376,224.6256,-0.30926666007189574,0.011555250049597968,-0.46013564941641555,-0.07967326163628119,-0.35705774453889005,0.017547301128501478,1.3698035580123737,64.27697454727958
957.0,199.5949877297805,32.976967036503986,2112.3613,192.8192,-0.008986226705203508,-0.006734195007320474,-0.009618464042655971,-0.009135634044766649,-0.010374871441134964,-0.010226256216378014,1.6195287710459851,171.7844270827576
959.0,199.65734032781862,32.977581110150524,1198.0896,204.5869,0.3427799161783014,-0.174270519371217,0.530427006133841,-0.16135903512897418,0.39574981575900026,-0.2646396458840359,0.6753455018485538,36.337799939807894
960.0,199.50439923188125,32.97768827457714,3440.4836,204.7625,-0.08326008842187607,0.1862804158469869,-0.1539588861416282,0.28873412741637633,-0.09612629882287523,0.2828773533397733,0.565116400263926,110.84668043436533
962.0,199.4271796863191,32.97863741207951,4572.5664,221.991,0.06650505061323993,-0.0791910993788784,0.12608200124364563,-0.11122413981009024,0.07678209919843242,-0.12025616594481332,0.6291403105102876,39.0216919583946
963.0,199.38086264173268,32.9783314578511,5251.4927,217.035,-0.30926666007189574,0.011555250049597968,-0.46013564941641555,-0.07967326163628119,-0.35705774453889005,0.017547301128501478,1.3698035580123737,64.27697454727958
972.0,199.42090849578292,32.97789469618347,4664.2788,208.6713,-0.16831653276255978,0.488888011607595,-0.3651883508115509,1.1565649557345525,-0.1943265450690176,0.7424041125004703,1.6247136126846307,53.541835240635834
920.0,199.5501143862225,32.97928206510884,2763.0364,236.2322,-0.03905604661773373,0.04178090811586133,-0.042230345861675254,0.10475852688201427,-0.04509139107555878,0.06344667341549894,2.6911474411140417,79.27038503411531
978.0,199.5422574422506,32.97813679760029,2885.6914,212.7168,0.04545293707722318,-0.1973630990884679,0.08368073832783063,-0.37715324351353674,0.052476795241001864,-0.2997070350269152,0.2784049340935486,125.2119364803057
982.0,199.6253266194436,32.97934836818586,1668.0496,235.0713,0.3282072756466052,0.18224351633733277,0.2818553026188444,0.2104794222714814,0.37892526002119825,0.2767470929804256,1.0495621808539455,265.8665286150642
984.0,199.49089478429386,32.97808855402654,3638.7681,211.8141,0.13270996757040066,-0.1602120904951366,0.49349179180481206,-0.44633648477221777,0.15321768498259983,-0.24329112604903794,0.18297158108965558,66.6880111384944
988.0,199.38115754735492,32.9795643920032,5246.9868,238.9223,0.452215805291365,0.7196482504709876,0.014578145434495282,0.0020556652806992745,0.5220968708513104,1.0928265942676874,324.73555065885887,645.1546744043628
990.0,199.54729619204986,32.9784165625319,2811.9124,217.3262,0.16026662884978732,-0.13532865947877248,0.15032444781959045,-0.20884693743927105,0.18503268670684841,-0.2055042278616096,1.2812733709347688,73.43572392939194
994.0,199.41061007420208,32.978384741637264,4815.689,217.6153,-0.3381451196293182,-0.04686665031981524,-0.9867462822799623,-0.5339199552969097,-0.3903988024884723,-0.07116966076165444,0.41258781337669037,35.04933842392423
996.0,199.5707953685361,32.97895473506711,2467.2588,227.5469,0.11482546500940084,0.36231346742037485,0.27894698251162564,0.6632797926018761,0.13256948402506344,0.5501935041170332,1.1910836939787495,45.27078278317711
997.0,199.5452703302859,32.979232921479735,2841.2383,231.8384,0.002979834950256809,-0.35509309609439044,0.08114498758581919,-0.7946608689322131,0.0034403098807660295,-0.5392289616473481,7.38218236067733,86.38604367281567
1002.0,199.65514526786444,32.978438915365444,1230.9856,219.3484,-0.03003396021995007,-0.08341925957343904,-0.05957917333435002,-0.12042070015298002,-0.03467511853108617,-0.12667686647790827,0.6892546951237921,44.97915340124296
1006.0,199.43700108362185,32.97921442017327,4428.6318,231.5272,0.18800970284504293,0.002996442961878459,0.20580598345355153,0.035468301973766055,0.2170629075687372,0.004550268210620812,0.5783617591562398,40.14571220644966
1007.0,199.34274899738838,32.97877799365811,5810.2881,225.6121,-0.36334082124821726,0.09800073174316203,0.26795232984454603,0.10087280513497661,-0.41948800463534314,0.14881965715407325,11.811380480393412,115.5977356310696
1020.0,199.6700909685586,32.979525353454996,1011.7739,239.0838,0.5757240745194611,-0.3116184981813744,0.37220218454930193,-0.0994273543532041,0.6646909158487054,-0.473210324426533,40.725342826748474,170.4627963609369
1025.0,199.71899368777608,32.97805932492302,294.7084,214.4272,-0.007487941080807631,-0.25031307542527614,-0.026185382029308386,-0.29762912183358714,-0.008645055218469812,-0.38011457060952497,1.7035855454208446,59.50225843246496
