id ra dec g1_noshear g2_noshear r11 r22 g1_MC g2_MC flux T_noshear Tpsf_noshear g1cov_noshear g2cov_noshear chi2per_noshear g1_1p g2_1p T_1p Tpsf_1p g1cov_1p g2cov_1p chi2per_1p g1_1m g2_1m T_1m Tpsf_1m g1cov_1m g2cov_1m chi2per_1m g1_2p g2_2p T_2p Tpsf_2p g1cov_2p g2cov_2p chi2per_2p g1_2m g2_2m T_2m Tpsf_2m g1cov_2m g2cov_2m chi2per_2m s2n_noshear s2n_1p s2n_1m s2n_2p s2n_2m
15392.0 199.30044953664822 33.1265916880791 -0.10973462834443917 -0.12208018005190496 1.3688058663285603 -0.02171955177833751 -0.28924407861753293 1.062529302589511 30.63197635822371 0.5919113028412795 0.08207136372223663 0.0027313063646247997 0.002647611566594025 0.42025951229725506 -0.09575320420494521 -0.11919742801170022 0.5838952605761569 0.0820704839517027 0.002778999811997525 0.0026247414586812014 0.4203970181945261 -0.12312932153151641 -0.12604303192667074 0.5997147208395281 0.08211333333691152 0.002684873063739272 0.0026699444557714324 0.42057294411169105 -0.1073258335900713 -0.12445139986258213 0.5942125725586754 0.08207125285892125 0.0027236521754256202 0.002689372635692759 0.42172218140244294 -0.11271268480576152 -0.12401700882701538 0.5907959088867567 0.08207235442135301 0.0027328273161333835 0.0026393986892066443 0.4216643435800014 17.541208697225706 17.54342722522497 17.539417253157346 17.54690830772314 17.534547520664738
15393.0 199.45552755570992 33.12755648558217 0.644660252677773 0.08369813543827191 0.32419459203186785 2.610254933479265 2.5933386991621084 -0.36426056913803073 126.43285648297531 48.81395722068719 0.08216796448615728 0.004280905122320454 0.003602623990003331 0.41661596480972396 0.6609095803726979 0.09615523110304552 55.684398364948265 0.08208785930351652 0.004221216693393602 0.003508998612392699 0.4144162155670535 0.6544256885320605 0.08817701303660457 52.18043478330026 0.08207066553673276 0.004067080143900807 0.003494724313843655 0.4171457501228 0.659121235150122 0.10663888937420171 55.99700920381826 0.08218522894632674 0.004225081308796897 0.0035496391685776356 0.41819195508770257 0.648354979040571 0.05443379070461642 48.62691137367637 0.08209876925759639 0.004233628537250823 0.003574174510981094 0.4176497850319771 11.68821556164181 11.535963669671865 11.837753157911628 11.71226821804115 11.697263682292137
15394.0 199.6858515710503 33.12737117390728 0.05660662679478195 -0.122412156454973 -0.2457465452236643 0.8151837378045048 -0.16709312347668934 0.014253174243366796 13.531175099073472 1.3485388424449019 0.08209238409397955 0.019873480980888144 0.018131129830443814 0.412946361699606 0.07090065154562455 -0.09872096756194577 1.32363846439724 0.08209238159894178 0.023328560503477133 0.017445553071039236 0.4140312330815429 0.07581558245009784 -0.11476365196708324 1.341495733594652 0.08218843518406997 0.02386321262933649 0.014326850087475643 0.4118874893093552 0.07717716751923843 -0.09946147569159963 1.4228047581955168 0.082175222148647 0.02365775045722714 0.015296015339663644 0.4146244104887154 0.05536578893879575 -0.11576515044768973 1.4308547974886892 0.08210211732844866 0.01862904344449173 0.019310405953187792 0.413831474272738 5.417907610251784 5.401069126285331 5.433382416523705 5.407504339682315 5.42169646885716
15395.0 199.51688774913927 33.1272018715069 0.3348790022378295 -0.22433553977313112 1.0754561981315218 1.4521430211610606 0.3155318257318679 -0.25151141743902844 18.316662108982943 0.9824988747794757 0.08210947458246363 0.006481596184834626 0.006937567754837208 0.4120850890289954 0.3486684766223625 -0.22630218618513132 0.9816360889297902 0.08211009334004674 0.0063527735547169355 0.006756842811113559 0.41100569275594806 0.32715935265973206 -0.23523282318039973 0.9628810005954438 0.08218650119478912 0.006377454737288506 0.007017965397805974 0.4104859058033526 0.3316035749371638 -0.21116190148898464 0.9823209553907057 0.08207792933031494 0.006600163046829358 0.00695108665983412 0.41187455588350114 0.33124878742901065 -0.24020476191220586 0.9882978126696234 0.08213859825333979 0.00627663723722904 0.006932140839702493 0.41176456814783735 9.330034373311912 9.362943631986218 9.30465611775365 9.315249260718986 9.340575593158038
15396.0 199.49921146185767 33.12745517094481 -0.07212569474077535 0.3400120703096351 0.1092229187252304 -2.231568352486857 -0.610313601592439 0.0782885079038572 11.422105479175594 0.9909267197678989 0.08208917199517901 0.020680678396274788 0.012553314545758879 0.41049219614411186 -0.08609085623330177 0.30494748224667567 0.7638748655202465 0.08210981317467284 0.02308474145486 0.014039952136627568 0.41133037711151316 -0.08827531460780638 0.32181481817260915 0.9324294502056418 0.08215884486972433 0.02202118451453009 0.013008820964695461 0.4098391452246369 -0.10556641895541238 0.22554577717890917 0.39247043042092045 0.08217023569477301 0.028476548618274915 0.019612510561237573 0.4109228866339326 -0.10417018290915803 0.2701771442286463 0.6359306009348478 0.08208909780716397 0.02505963932783464 0.01523942386804907 0.4125323242943489 5.6639584434362735 5.650501700327004 5.640509926850777 5.536449592677725 5.6151009863660954
15397.0 199.3032237835416 33.127055477466904 -0.022944552991006027 0.19791596418730012 0.39798404970459134 0.20768295685947152 1.0724834760074722 -1.236692749773587 27.12242946541291 3.972223763627461 0.08205983533916023 0.020764835493991367 0.010862742183122706 0.4147269213165013 -0.016814687760336674 0.20333543544925292 4.217535187974145 0.08219197633875087 0.021485594008652485 0.01098134686563117 0.4155260226851979 -0.0247743687544285 0.19485500696041752 3.919634760457509 0.08209121480821095 0.020629506523863993 0.010985639471703659 0.4138244828056299 -0.017721674715689802 0.1983117237756937 3.8091852157387778 0.08208686155294775 0.02052596972160705 0.010809044966091499 0.4165890038600527 -0.02499552458819955 0.19415806463850427 3.9439134080694274 0.08215437191686421 0.0205586514182688 0.010936901340013924 0.4151270144953832 6.555769785771167 6.560576664090678 6.547019906340972 6.543193706846985 6.567087330645958
15398.0 199.34498770535464 33.12739067769818 -0.05685830905034102 -0.1047677302660402 -0.47103593706635316 -0.5352133437592776 0.23826139329129023 0.028458163496156666 8.58397310649678 0.15512095715584848 0.08207028789850959 0.018314621208911388 0.019316600672974037 0.40383444623481995 -0.08250008115892224 -0.10000398721101052 0.14076701789900228 0.08219308103763952 0.026352483760180907 0.01723659316005962 0.40337509972332186 -0.07307936241759518 -0.09248816266325849 0.14800341169694842 0.08208919084794816 0.02139277804678763 0.021238605493886006 0.40455087789306204 -0.06162877387964692 -0.10955711146523639 0.14929205068191226 0.08209549328958392 0.017653611031005455 0.024238225607508757 0.4052887196097039 -0.10054299939728076 -0.09885284459005084 0.1405278223635389 0.08208030779214846 0.027719781604807703 0.015977346232329864 0.40435021290755147 7.67011575095028 7.696246956939674 7.648132930691769 7.657745213240116 7.6889581897445325
15399.0 199.71855786708406 33.12741519056816 0.2522618916214258 -0.2501062092820795 0.3783289785994959 0.5316169580221782 9.533469242284319 -18.264490373172052 41.12438556621075 12.819540592336397 0.082156971419992 0.012087432478497374 0.012368626573920868 0.40882919388890815 0.2560684454568523 -0.2317996247615861 12.271025470686324 0.08210471583979172 0.011974436581673624 0.012635041119644886 0.4087437723612725 0.2485018658848624 -0.2516446703841645 12.210777165424417 0.08207189113485562 0.012048937798919338 0.012298724637791886 0.4074035495556282 0.2599892951468457 -0.24737241939619017 13.252343767442806 0.08209915126191406 0.0121345922907094 0.012338630511914727 0.4094589654191387 0.2563160190567019 -0.25800475855663374 13.755857566436978 0.08217729544423374 0.012613993519726006 0.012054573984107805 0.41012460251991467 6.193870658815211 6.177393381588724 6.189702859198831 6.201048125656846 6.199523568541196
15400.0 199.50871100766466 33.12761231731913 0.10341171265496892 0.09194801567287485 1.0579033966875233 -0.3038008956281347 1.6943422317685055 -2.5575164424653822 16.66740542638637 0.5221638672608913 0.08205543027602356 0.007953133026561818 0.007638149943330606 0.4092685590480304 0.11464410269458497 0.08758541298804332 0.5198034352693875 0.08217720630397782 0.007977657936347868 0.0077520483441346835 0.4099576037338167 0.0934860347608345 0.09567147443758621 0.5225006966577197 0.0820624831208796 0.00791477451771376 0.007334488337809512 0.4088243599581772 0.10421869608167451 0.0948379722803794 0.5263676764148812 0.08209705567729114 0.008094934828540875 0.007535692536968921 0.41046499956535804 0.09101026729944654 0.1009139901929421 0.5223759277944517 0.08210244116166567 0.007509394012971582 0.00786796246889711 0.4101672948620572 9.968712643284734 9.93568570191725 10.002220354279391 9.947477393418541 9.989565354742094
15401.0 199.68235484480232 33.12747102033208 -0.18087938630441935 0.040851698013805886 0.5022463336566182 0.20949842846891484 -0.03432122378078332 -0.4545674840913288 16.21004740762986 2.3031933024868994 0.08212144178473177 0.014721964752401484 0.027285121933793902 0.4188384383008695 -0.16577703560442922 -0.02521831350209336 2.3811753443157118 0.08220923625592647 0.01581539414449403 0.02698892158801662 0.4157446543870877 -0.17582196227756158 0.05408123154513275 2.6178024525199186 0.08219647885140548 0.015021896529042839 0.027764657264575544 0.4188535423361083 -0.16817821697198573 0.05451242740824308 2.6224921482971797 0.08206600356362935 0.015057805993862522 0.028399726123128105 0.41843991289407373 -0.17537810183929115 0.050322458838864784 2.530874978089076 0.08220948117418356 0.01499429399995212 0.027603002654176746 0.41842016328261195 5.118805767213171 5.0754909265650054 5.124775306614727 5.09423176299133 5.12568665823803
15402.0 199.61500782928704 33.12761198418256 -0.059716767050045326 -0.13762690188133833 0.05190788500333415 0.07088376264690888 -0.5530065922876501 -0.016733382686992582 13.862852077671649 0.4083099747683914 0.0821033902031013 0.012839486386519492 0.00896124171571493 0.4154102662648288 -0.08951796182811514 -0.13768496395507782 0.4998961923229567 0.08209679119807062 0.010661977631386016 0.00829925265041028 0.414092208456027 -0.09055611952818182 -0.14261947210226833 0.5274278442752565 0.08205799547382381 0.010315993371453263 0.008366342090883916 0.4150149320799943 -0.06825455910913406 -0.13850876144712393 0.45969931830320226 0.08215267717290822 0.011466913506552018 0.008667049610101904 0.4169283214604638 -0.10531982562646346 -0.1399264367000621 0.5863905980285142 0.08220298256560399 0.009774167131189743 0.008511182904589824 0.41641809633002236 9.109709404653033 9.110677765453275 9.154137731258288 9.131903378569183 9.129072366225076
15403.0 199.71703825828212 33.12673201460373 0.07291549751877911 0.023735254964024115 0.7139910584461124 0.5109064403297762 0.10580220869998655 -0.006165840348913751 32.67210933338108 0.2923858223836739 0.0821528303463252 0.001942393796815319 0.0020503803300851234 0.4231245998986258 0.0808227036163529 0.028312923494445676 0.29492106486776226 0.08209510630336934 0.0018999757374868799 0.002011465996240172 0.42290696861466115 0.06654288244743065 0.023230719098398363 0.29666149812003434 0.08219326682091575 0.0018877266037861083 0.0020012751478635776 0.42345337872982053 0.07713566789252217 0.029554950664385713 0.29288744830028574 0.08224056957205589 0.001933753535486356 0.002034133575813554 0.4247052824697305 0.0686166881322906 0.01933682185779019 0.29755476917804274 0.08207575136583799 0.001893355061700037 0.0020049170058511227 0.4241403426227172 23.94928958407146 23.94386014915879 23.954811953857824 23.943663763101657 23.954105674254183
