wavelength,fnu
374,1.0844612837432543e-28
375,1.074423288341469e-28
376,1.0643852929396838e-28
377,1.0543472975378986e-28
378,1.0443093021361133e-28
379,1.034271306734328e-28
380,1.024233311332543e-28
381,1.0141953159307578e-28
382,1.0041573205289725e-28
383,9.941193251271873e-29
384,9.840813297254021e-29
385,9.740433343236169e-29
386,9.640053389218317e-29
387,9.539673435200465e-29
388,9.439293481182612e-29
389,9.33891352716476e-29
390,9.238533573146907e-29
391,9.138153619129056e-29
392,9.037773665111204e-29
393,8.937393711093352e-29
394,8.837013757075499e-29
395,8.736633803057647e-29
396,8.636253849039794e-29
397,8.535873895021943e-29
398,8.435493941004091e-29
399,8.335113986986239e-29
400,8.234734032968386e-29
401,8.134354078950534e-29
402,8.033974124932681e-29
403,7.93359417091483e-29
404,7.833214216896978e-29
405,7.732834262879126e-29
406,7.632454308861273e-29
407,7.53207435484342e-29
408,7.431694400825568e-29
409,7.331314446807716e-29
410,7.230934492789864e-29
411,7.130554538772013e-29
412,7.03017458475416e-29
413,6.929794630736307e-29
414,6.829414676718456e-29
415,6.729034722700603e-29
416,6.628654768682751e-29
417,6.5282748146649e-29
418,6.427894860647047e-29
419,6.327514906629194e-29
420,6.227134952611343e-29
421,6.12675499859349e-29
422,6.026375044575638e-29
423,5.925995090557786e-29
424,5.825615136539934e-29
425,5.725235182522081e-29
426,5.62485522850423e-29
427,5.524475274486377e-29
428,5.424095320468525e-29
429,5.323715366450673e-29
430,5.223335412432821e-29
431,5.122955458414968e-29
432,5.022575504397117e-29
433,4.922195550379264e-29
434,4.8218155963614117e-29
435,4.721435642343559e-29
436,4.6210556883257077e-29
437,4.520675734307855e-29
438,4.467864294662756e-29
439,4.526046055220741e-29
440,4.584227815778727e-29
441,4.642409576336713e-29
442,4.7005913368946984e-29
443,4.758773097452684e-29
444,4.81695485801067e-29
445,4.8751366185686555e-29
446,4.9333183791266414e-29
447,4.9915001396846273e-29
448,5.049681900242613e-29
449,5.107863660800599e-29
450,5.166045421358584e-29
451,5.22422718191657e-29
452,5.282408942474556e-29
453,5.340590703032542e-29
454,5.398772463590528e-29
455,5.456954224148513e-29
456,5.515135984706498e-29
457,5.573317745264485e-29
458,5.63149950582247e-29
459,5.689681266380456e-29
460,5.747863026938442e-29
461,5.806044787496427e-29
462,5.864226548054412e-29
463,5.922408308612399e-29
464,5.980590069170384e-29
465,6.038771829728371e-29
466,6.096953590286356e-29
467,6.155135350844341e-29
468,6.213317111402327e-29
469,6.271498871960313e-29
470,6.329680632518299e-29
471,6.387862393076285e-29
472,6.44604415363427e-29
473,6.504225914192256e-29
474,6.562407674750242e-29
475,6.620589435308228e-29
476,6.678771195866213e-29
477,6.736952956424199e-29
478,6.795134716982185e-29
479,6.85331647754017e-29
480,6.911498238098156e-29
481,6.969679998656142e-29
482,7.027861759214128e-29
483,7.086043519772114e-29
484,7.144225280330099e-29
485,7.202407040888084e-29
486,7.260588801446071e-29
487,7.318770562004056e-29
488,7.376952322562043e-29
489,7.435134083120028e-29
490,7.493315843678013e-29
491,7.551497604235999e-29
492,7.609679364793985e-29
493,7.66786112535197e-29
494,7.726042885909957e-29
495,7.784224646467942e-29
496,7.842406407025928e-29
497,7.900588167583913e-29
498,7.958769928141899e-29
499,8.016951688699886e-29
500,8.075133449257871e-29
501,8.133315209815857e-29
502,8.191496970373842e-29
503,8.249678730931827e-29
504,8.307860491489814e-29
505,8.3660422520478e-29
506,8.424224012605785e-29
507,8.482405773163771e-29
508,8.540587533721756e-29
509,8.598769294279741e-29
510,8.656951054837728e-29
511,8.715132815395714e-29
512,8.7733145759537e-29
513,8.831496336511685e-29
514,8.88967809706967e-29
515,8.947859857627657e-29
516,9.006041618185642e-29
517,9.064223378743629e-29
518,9.122405139301614e-29
519,9.180586899859599e-29
520,9.238768660417585e-29
521,9.296950420975571e-29
522,9.355132181533557e-29
523,9.413313942091543e-29
524,9.471495702649528e-29
525,9.529677463207514e-29
526,9.5878592237655e-29
527,9.646040984323485e-29
528,9.704222744881471e-29
529,9.762404505439457e-29
530,9.820586265997443e-29
531,9.878768026555428e-29
532,9.936949787113414e-29
533,9.9951315476714e-29
534,1.0053313308229385e-28
535,1.0111495068787372e-28
536,1.0169676829345357e-28
537,1.0227858589903342e-28
538,1.0286040350461328e-28
