wavelength,fnu
401,2.423506632145409e-29
402,2.3634873907600268e-29
403,2.303468149374645e-29
404,2.243448907989263e-29
405,2.1834296666038807e-29
406,2.123410425218499e-29
407,2.063391183833117e-29
408,2.0033719424477353e-29
409,1.943352701062353e-29
410,1.883333459676971e-29
411,1.8233142182915892e-29
412,1.763294976906207e-29
413,1.7032757355208248e-29
414,1.6432564941354432e-29
415,1.583237252750061e-29
416,1.5232180113646794e-29
417,1.4631987699792972e-29
418,1.403179528593915e-29
419,1.3431602872085333e-29
420,1.283141045823151e-29
421,1.223121804437769e-29
422,1.1631025630523873e-29
423,1.1030833216670051e-29
424,1.0430640802816235e-29
425,9.830448388962413e-30
426,9.230255975108591e-30
427,8.630063561254774e-30
428,8.029871147400952e-30
429,7.42967873354713e-30
430,6.829486319693314e-30
431,6.229293905839492e-30
432,5.629101491985676e-30
433,5.028909078131854e-30
434,4.428716664278032e-30
435,3.8285242504242154e-30
436,3.2283318365703934e-30
437,2.6281394227165715e-30
438,2.2671764409250475e-30
439,2.4644154672788447e-30
440,2.6616544936326418e-30
441,2.858893519986439e-30
442,3.056132546340236e-30
443,3.253371572694034e-30
444,3.4506105990478304e-30
445,3.647849625401628e-30
446,3.8450886517554254e-30
447,4.0423276781092226e-30
448,4.23956670446302e-30
449,4.436805730816817e-30
450,4.634044757170615e-30
451,4.831283783524411e-30
452,5.028522809878209e-30
453,5.2257618362320055e-30
454,5.423000862585803e-30
455,5.6202398889396e-30
456,5.8174789152933976e-30
457,6.0147179416471955e-30
458,6.211956968000992e-30
459,6.40919599435479e-30
460,6.606435020708586e-30
461,6.803674047062384e-30
462,7.00091307341618e-30
463,7.198152099769978e-30
464,7.395391126123776e-30
465,7.592630152477573e-30
466,7.78986917883137e-30
467,7.987108205185167e-30
468,8.184347231538965e-30
469,8.381586257892761e-30
470,8.578825284246559e-30
471,8.776064310600356e-30
472,8.973303336954153e-30
473,9.17054236330795e-30
474,9.367781389661748e-30
475,9.565020416015544e-30
476,9.762259442369342e-30
477,9.95949846872314e-30
478,1.0156737495076936e-29
479,1.0353976521430734e-29
480,1.055121554778453e-29
481,1.0748454574138329e-29
482,1.0945693600492125e-29
483,1.1142932626845923e-29
484,1.134017165319972e-29
485,1.1537410679553517e-29
486,1.1734649705907315e-29
487,1.1931888732261111e-29
488,1.2129127758614909e-29
489,1.2326366784968706e-29
490,1.2523605811322504e-29
491,1.27208448376763e-29
492,1.2918083864030098e-29
493,1.3115322890383896e-29
494,1.3312561916737694e-29
495,1.3509800943091491e-29
496,1.3707039969445287e-29
497,1.3904278995799084e-29
498,1.4101518022152882e-29
499,1.429875704850668e-29
