wavelength,fnu
735,2.470417989017422e-28
736,2.487861181871083e-28
737,2.505304374724745e-28
738,2.5227475675784066e-28
739,2.5401907604320683e-28
740,2.55763395328573e-28
741,2.5750771461393917e-28
742,2.592520338993053e-28
743,2.6099635318467147e-28
744,2.627406724700376e-28
745,2.6448499175540377e-28
746,2.6622931104076994e-28
747,2.679736303261361e-28
748,2.697179496115023e-28
749,2.714622688968684e-28
750,2.7320658818223458e-28
751,2.749509074676007e-28
752,2.7669522675296687e-28
753,2.7843954603833304e-28
754,2.801838653236992e-28
755,2.819281846090654e-28
756,2.836725038944315e-28
757,2.854168231797977e-28
758,2.871611424651638e-28
759,2.8890546175053e-28
760,2.9064978103589615e-28
761,2.923941003212623e-28
762,2.941384196066285e-28
763,2.958827388919946e-28
764,2.976270581773608e-28
765,2.993713774627269e-28
766,3.011156967480931e-28
767,3.0286001603345925e-28
768,3.0460433531882542e-28
769,3.063486546041916e-28
770,3.0809297388955777e-28
771,3.0983729317492385e-28
772,3.1158161246029e-28
773,3.133259317456562e-28
774,3.1507025103102236e-28
775,3.1681457031638853e-28
776,3.185588896017547e-28
777,3.2030320888712087e-28
778,3.2204752817248695e-28
779,3.2379184745785312e-28
780,3.255361667432193e-28
781,3.2728048602858547e-28
782,3.2902480531395164e-28
783,3.307691245993178e-28
784,3.3251344388468398e-28
785,3.3425776317005006e-28
786,3.3600208245541623e-28
787,3.377464017407824e-28
788,3.3949072102614857e-28
789,3.4123504031151474e-28
790,3.429793595968809e-28
791,3.447236788822471e-28
792,3.4646799816761316e-28
793,3.4821231745297933e-28
794,3.499566367383455e-28
795,3.5170095602371168e-28
796,3.5344527530907785e-28
797,3.55189594594444e-28
798,3.569339138798102e-28
799,3.5867823316517627e-28
800,3.6042255245054244e-28
801,3.621668717359086e-28
802,3.639111910212748e-28
803,3.656555103066409e-28
804,3.673998295920071e-28
805,3.6914414887737325e-28
806,3.7088846816273937e-28
807,3.7263278744810555e-28
808,3.743771067334717e-28
809,3.761214260188379e-28
810,3.77865745304204e-28
811,3.796100645895702e-28
812,3.8135438387493635e-28
813,3.830987031603025e-28
814,3.8484302244566865e-28
815,3.865873417310348e-28
816,3.88331661016401e-28
817,3.900759803017671e-28
818,3.918202995871333e-28
819,3.9356461887249946e-28
820,3.953089381578656e-28
821,3.9705325744323176e-28
822,3.9879757672859793e-28
823,4.005418960139641e-28
824,4.0228621529933022e-28
825,4.0403053458469635e-28
826,4.057748538700625e-28
827,4.075191731554287e-28
828,4.092634924407949e-28
829,4.11007811726161e-28
830,4.127521310115272e-28
831,4.144964502968934e-28
832,4.162407695822595e-28
833,4.179850888676256e-28
834,4.197294081529918e-28
835,4.21473727438358e-28
836,4.232180467237241e-28
837,4.249623660090903e-28
838,4.267066852944565e-28
839,4.284510045798226e-28
840,4.301953238651887e-28
841,4.319396431505549e-28
842,4.336839624359211e-28
843,4.354282817212872e-28
844,4.371726010066534e-28
845,4.389169202920196e-28
846,4.406612395773857e-28
847,4.424055588627518e-28
848,4.44149878148118e-28
849,4.458941974334842e-28
850,4.4763851671885035e-28
851,4.493828360042165e-28
852,4.511271552895827e-28
853,4.528714745749488e-28
854,4.546157938603149e-28
855,4.563601131456811e-28
856,4.581044324310473e-28
857,4.5984875171641345e-28
858,4.615930710017796e-28
859,4.633373902871458e-28
860,4.650817095725119e-28
861,4.6682602885787805e-28
862,4.685703481432442e-28
863,4.703146674286104e-28
864,4.720589867139766e-28
865,4.738033059993427e-28
866,4.755476252847089e-28
867,4.77291944570075e-28
868,4.7903626385544115e-28
869,4.807805831408073e-28
870,4.825249024261735e-28
871,4.842692217115397e-28
872,4.860135409969058e-28
873,4.87757860282272e-28
874,4.895021795676381e-28
875,4.912464988530043e-28
876,4.929908181383704e-28
877,4.947351374237366e-28
878,4.964794567091028e-28
879,4.982237759944689e-28
880,4.999680952798351e-28
881,5.017124145652012e-28
882,5.034567338505674e-28
883,5.052010531359335e-28
884,5.069453724212997e-28
885,5.086896917066659e-28
886,5.1043401099203205e-28
887,5.121783302773982e-28
888,5.139226495627643e-28
889,5.156669688481305e-28
890,5.174112881334966e-28
891,5.191556074188628e-28
892,5.20899926704229e-28
893,5.2264424598959515e-28
894,5.243885652749613e-28
895,5.261328845603274e-28
896,5.278772038456936e-28
897,5.2962152313105975e-28
898,5.313658424164259e-28
899,5.331101617017921e-28
900,5.348544809871583e-28
901,5.365988002725244e-28
902,5.383431195578905e-28
903,5.400874388432567e-28
904,5.4183175812862285e-28
905,5.43576077413989e-28
906,5.453203966993552e-28
907,5.470647159847213e-28
908,5.488090352700875e-28
909,5.505533545554536e-28
910,5.522976738408198e-28
911,5.54041993126186e-28
912,5.557863124115521e-28
913,5.575306316969183e-28
914,5.592749509822844e-28
915,5.610192702676506e-28
916,5.627635895530167e-28
917,5.645079088383829e-28
918,5.662522281237491e-28
919,5.679965474091152e-28
920,5.697408666944814e-28
921,5.714851859798475e-28
922,5.7322950526521375e-28
923,5.749738245505798e-28
924,5.76718143835946e-28
925,5.784624631213122e-28
926,5.802067824066783e-28
927,5.819511016920445e-28
928,5.836954209774106e-28
929,5.8543974026277685e-28
930,5.871840595481429e-28
931,5.889283788335091e-28
932,5.906726981188753e-28
933,5.924170174042414e-28
934,5.941613366896076e-28
935,5.959056559749737e-28
936,5.9764997526034e-28
937,5.99394294545706e-28
938,6.011386138310722e-28
939,6.028829331164384e-28
940,6.0462725240180455e-28
941,6.063715716871707e-28
942,6.081158909725368e-28
943,6.098602102579031e-28
944,6.116045295432691e-28
945,6.133488488286353e-28
946,6.150931681140015e-28
947,6.168374873993677e-28
948,6.185818066847338e-28
949,6.203261259700999e-28
950,6.220704452554662e-28
951,6.2381476454083225e-28
952,6.255590838261984e-28
953,6.273034031115646e-28
954,6.290477223969308e-28
955,6.307920416822969e-28
956,6.32536360967663e-28
957,6.342806802530293e-28
958,6.3602499953839535e-28
959,6.377693188237615e-28
960,6.395136381091277e-28
961,6.412579573944939e-28
962,6.4300227667986e-28
963,6.447465959652261e-28
964,6.464909152505924e-28
965,6.482352345359585e-28
966,6.499795538213246e-28
967,6.517238731066908e-28
968,6.53468192392057e-28
969,6.552125116774231e-28
970,6.569568309627892e-28
971,6.587011502481555e-28
972,6.604454695335216e-28
973,6.621897888188877e-28
974,6.639341081042539e-28
975,6.656784273896201e-28
976,6.6742274667498625e-28
977,6.691670659603523e-28
978,6.709113852457186e-28
979,6.726557045310847e-28
980,6.744000238164508e-28
981,6.76144343101817e-28
982,6.778886623871832e-28
983,6.7963298167254935e-28
984,6.813773009579154e-28
985,6.831216202432817e-28
986,6.848659395286478e-28
987,6.8661025881401395e-28
988,6.883545780993801e-28
989,6.900988973847463e-28
990,6.918432166701125e-28
991,6.935875359554785e-28
992,6.953318552408448e-28
993,6.970761745262109e-28
994,6.9882049381157705e-28
995,7.005648130969432e-28
996,7.023091323823094e-28
997,7.040534516676756e-28
998,7.0579777095304165e-28
999,7.075420902384079e-28
1000,7.09286409523774e-28
1001,7.110307288091402e-28
1002,7.127750480945063e-28
1003,7.145193673798724e-28
1004,7.162636866652387e-28
1005,7.1800800595060475e-28
1006,7.19752325235971e-28
1007,7.214966445213371e-28
1008,7.232409638067033e-28
1009,7.249852830920694e-28
1010,7.267296023774355e-28
1011,7.284739216628018e-28
1012,7.302182409481679e-28
1013,7.319625602335341e-28
1014,7.337068795189002e-28
1015,7.354511988042664e-28
1016,7.371955180896325e-28
1017,7.389398373749986e-28
1018,7.406841566603649e-28
1019,7.42428475945731e-28
1020,7.441727952310972e-28
1021,7.459171145164633e-28
1022,7.476614338018295e-28
1023,7.4940575308719565e-28
1024,7.511500723725617e-28
1025,7.52894391657928e-28
1026,7.546387109432941e-28
1027,7.563830302286603e-28
1028,7.581273495140264e-28
1029,7.598716687993926e-28
1030,7.6161598808475875e-28
1031,7.633603073701248e-28
1032,7.651046266554911e-28
1033,7.668489459408572e-28
1034,7.685932652262234e-28
1035,7.703375845115895e-28
1036,7.720819037969556e-28
1037,7.738262230823219e-28
1038,7.755705423676879e-28
1039,7.773148616530542e-28
1040,7.790591809384203e-28
1041,7.808035002237865e-28
1042,7.825478195091526e-28
1043,7.842921387945187e-28
1044,7.86036458079885e-28
1045,7.87780777365251e-28
1046,7.895250966506173e-28
1047,7.912694159359834e-28
1048,7.9301373522134964e-28
1049,7.947580545067157e-28
1050,7.965023737920818e-28
1051,7.982466930774481e-28
1052,7.9999101236281415e-28
1053,8.017353316481804e-28
1054,8.034796509335465e-28
1055,8.0522397021891275e-28
1056,8.069682895042788e-28
1057,8.08712608789645e-28
1058,8.104569280750112e-28
1059,8.122012473603773e-28
1060,8.139455666457435e-28
1061,8.156898859311096e-28
1062,8.174342052164759e-28
1063,8.19178524501842e-28
1064,8.20922843787208e-28
1065,8.226671630725743e-28
1066,8.244114823579404e-28
1067,8.261558016433066e-28
1068,8.279001209286727e-28
1069,8.29644440214039e-28
1070,8.31388759499405e-28
1071,8.331330787847711e-28
1072,8.348773980701374e-28
1073,8.366217173555035e-28
1074,8.383660366408697e-28
1075,8.401103559262358e-28
1076,8.41854675211602e-28
1077,8.435989944969681e-28
1078,8.453433137823342e-28
1079,8.470876330677005e-28
1080,8.488319523530666e-28
1081,8.505762716384328e-28
1082,8.52320590923799e-28
1083,8.540649102091652e-28
1084,8.558092294945313e-28
1085,8.575535487798973e-28
1086,8.592978680652636e-28
1087,8.610421873506297e-28
1088,8.62786506635996e-28
1089,8.64530825921362e-28
1090,8.662751452067283e-28
1091,8.680194644920944e-28
1092,8.697637837774604e-28
1093,8.715081030628267e-28
1094,8.732524223481928e-28
1095,8.74996741633559e-28
1096,8.767410609189251e-28
1097,8.784853802042914e-28
1098,8.802296994896575e-28
1099,8.819740187750235e-28
1100,8.837183380603898e-28
