wavelength,fnu
759,3.0879959897730355e-28
760,3.1116843067108913e-28
761,3.135372623648747e-28
762,3.159060940586604e-28
763,3.1827492575244597e-28
764,3.2064375744623164e-28
765,3.2301258914001722e-28
766,3.253814208338029e-28
767,3.277502525275885e-28
768,3.3011908422137406e-28
769,3.3248791591515973e-28
770,3.348567476089453e-28
771,3.37225579302731e-28
772,3.3959441099651657e-28
773,3.4196324269030224e-28
774,3.4433207438408783e-28
775,3.467009060778734e-28
776,3.490697377716591e-28
777,3.5143856946544467e-28
778,3.5380740115923034e-28
779,3.561762328530159e-28
780,3.585450645468015e-28
781,3.6091389624058718e-28
782,3.6328272793437276e-28
783,3.6565155962815843e-28
784,3.68020391321944e-28
785,3.703892230157297e-28
786,3.7275805470951527e-28
787,3.7512688640330085e-28
788,3.7749571809708653e-28
789,3.798645497908721e-28
790,3.822333814846578e-28
791,3.8460221317844336e-28
792,3.8697104487222904e-28
793,3.893398765660146e-28
794,3.917087082598002e-28
795,3.9407753995358587e-28
796,3.9644637164737146e-28
797,3.9881520334115713e-28
798,4.011840350349427e-28
799,4.035528667287283e-28
800,4.059216984225139e-28
801,4.0829053011629955e-28
802,4.106593618100851e-28
803,4.130281935038708e-28
804,4.153970251976564e-28
805,4.177658568914421e-28
806,4.201346885852276e-28
807,4.225035202790132e-28
808,4.248723519727989e-28
809,4.272411836665845e-28
810,4.296100153603702e-28
811,4.319788470541557e-28
812,4.343476787479414e-28
813,4.36716510441727e-28
814,4.390853421355126e-28
815,4.4145417382929825e-28
816,4.438230055230838e-28
817,4.461918372168695e-28
818,4.485606689106551e-28
819,4.509295006044407e-28
820,4.532983322982263e-28
821,4.556671639920119e-28
822,4.580359956857976e-28
823,4.604048273795832e-28
824,4.6277365907336885e-28
825,4.651424907671544e-28
826,4.675113224609401e-28
827,4.698801541547257e-28
828,4.722489858485113e-28
829,4.7461781754229695e-28
830,4.769866492360825e-28
831,4.793554809298682e-28
832,4.817243126236538e-28
833,4.840931443174394e-28
834,4.86461976011225e-28
835,4.888308077050106e-28
836,4.911996393987963e-28
837,4.935684710925819e-28
838,4.9593730278636755e-28
839,4.983061344801531e-28
840,5.006749661739388e-28
841,5.030437978677244e-28
842,5.0541262956151e-28
843,5.0778146125529564e-28
844,5.101502929490812e-28
845,5.125191246428669e-28
846,5.148879563366525e-28
847,5.172567880304381e-28
848,5.196256197242237e-28
849,5.219944514180093e-28
850,5.24363283111795e-28
851,5.267321148055806e-28
852,5.291009464993662e-28
853,5.314697781931518e-28
854,5.338386098869375e-28
855,5.362074415807231e-28
856,5.385762732745087e-28
857,5.409451049682943e-28
858,5.433139366620799e-28
859,5.456827683558656e-28
