col0,ALPHA_J2000,DELTA_J2000,NUMBER,FLUX_RADIUS,KRON_RADIUS,FLUX_814W,ZPDF,mag_u,mag_b,mag_g,mag_r,mag_nir,mag_lum,crates_u,crates_b,crates_g,crates_r,crates_nir,crates_lum,case,c10_IDENT,c10_mag_auto,c10_zphot,c10_flux_radius,c10_sersic_fit_intensity,c10_sersic_fit_hlr,c10_sersic_fit_n,c10_sersic_fit_q,c10_sersic_fit_boxiness,c10_sersic_fit_x0,c10_sersic_fit_y0,c10_sersic_fit_phi,c10_bulge_fit_disk_intensity,c10_bulge_fit_disk_hlr,c10_bulge_fit_disk_n,c10_bulge_fit_disk_q,c10_bulge_fit_disk_boxiness,c10_bulge_fit_disk_x0,c10_bulge_fit_disk_y0,c10_bulge_fit_disk_phi,c10_bulge_fit_bulge_intensity,c10_bulge_fit_bulge_hlr,c10_bulge_fit_bulge_n,c10_bulge_fit_bulge_q,c10_bulge_fit_bulge_boxiness,c10_bulge_fit_bulge_x0,c10_bulge_fit_bulge_y0,c10_bulge_fit_bulge_phi,c10_fitstatus_0,c10_fitstatus_1,c10_fitstatus_2,c10_fitstatus_3,c10_fitstatus_4,c10_fit_mad_s,c10_fit_mad_b,c10_fit_dvc_btt,c10_use_bulgefit,c10_viable_sersic,c10_hlr_sersic,c10_hlr_bulge,c10_flux_sersic,c10_flux_bulge,c10_flux_disk,c10_flux_3
352300,149.69166408320967,2.4386492803133923,750524,4.583889,5.8688493,26.32,3.3046,28.32112239576984,26.83244149652436,25.950890914468932,25.838073324947125,25.44876259081058,26.45690771410188,0.0021396033934645,0.0266351872696554,0.0361021751006283,0.0185059674026268,0.0120473913492676,0.0492306696737695,2,1249946,25.130130767822266,3.3046000003814697,8.423530578613281,0.0,8.87490270598306,3.7070587719879806,0.5377660939175707,0.0,0.0,0.0,-0.8970913382709429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
297900,149.45055716208364,2.3143419844355053,667492,1.441259,4.981381,-99.0,0.4684,28.460220629223706,27.778821018800265,26.670212532724317,26.33987599782042,26.13376293959839,27.204780866780474,0.0018823222881228,0.011140481087762,0.0186125004374554,0.0116571054119959,0.0064105143802157,0.0247221639580755,5,1367082,24.640766143798828,0.4684000015258789,6.320224285125732,0.0,6.479378047697497,2.6142558655679857,0.3595511049191661,0.0,0.0,0.0,-0.3969558124177252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
289441,149.48214208545704,2.2955978402664234,655164,3.6053903,0.0,26.74,1.4006,28.117156750384275,27.96265178106055,27.890209691549263,27.84018091539405,27.29218099668852,27.931587132196874,0.0025817818072292,0.0094052780846048,0.0060507032983717,0.0029273102718092,0.0022055944278337,0.0126579674976545,2,1332818,25.091297149658203,1.4005999565124512,3.6182568073272714,0.0,1.3171464889260027,2.831700162138556,0.4080619058468572,0.0,0.0,0.0,-1.2132042037971185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
318342,150.6262552273835,2.356954079051955,697145,3.934162,3.9729342,24.49,1.9837,24.96277156823951,24.772128684112225,24.568859819424095,24.50283570290833,24.450665179025897,24.69672414733406,0.0471708398887276,0.1776564090782046,0.1289275726832367,0.0633004564497683,0.0302086962931142,0.2490629743058916,1,157727,24.490013122558597,1.9706000089645384,4.561829566955566,0.0443140932148971,4.838955503288331,3.443716251167276,0.1968477731544816,0.0,99.16374664963286,98.60922305489584,2.12319766604678,0.0549819276977996,6.971947180726439,1.0,0.0632110397014276,0.0,99.14179165015416,98.59689832458332,-1.1372577601728162,0.0465686628620063,3.06922881546036,4.0,0.2126035723873594,0.0,99.14179165015416,98.59689832458332,-0.5261450967001997,1,1,1,1,1,0.0028759241530139,0.0026714506009957,0.5000286018063466,1,1,0.0644077512549106,0.0424556799279571,4.307736302149282,2.113726880168958,2.017822952666974,4.131549832835932
463622,149.50454621503084,2.6944825082027664,918000,4.4410343,4.1426406,24.34,0.4605,26.11051040608596,25.74186000431586,24.97866866952432,24.739349698899737,24.47163926263122,25.386554362546452,0.0163899668017855,0.0727257739134682,0.0883938940065045,0.050909782692401,0.0296307298898129,0.1319401835886934,1,104641,24.339689254760746,0.4526000022888183,5.262954235076904,0.0161838745377489,5.272865353227057,2.31283063176925,0.627834926201453,0.0,102.16657913945328,102.09871481409812,-0.4594163489209144,-1.0,-1.0,-1.0,-1.0,-1.0,55.0,62.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,55.0,62.0,-1.0,0,0,1,1,1,0.0020901166156507,1.0089900526804902,-1.0,0,1,0.125340283298157,0.0,4.931586295179717,0.0,0.0,0.0
257971,149.48141489204966,2.2260676613801835,609208,2.5514512,5.2379794,-99.0,3.33,28.396587490607978,26.852715224044168,25.9411106717699,25.812206911960097,25.41297202852308,26.45158925302797,0.0019959388890955,0.0261424486485564,0.0364288503243582,0.0189521444584024,0.0124511436364272,0.049472416919527,5,1027907,25.09675025939941,3.330300092697144,6.515472888946533,0.0,5.8904819410124025,3.8849159439741863,0.994649735686656,0.0,0.0,0.0,-1.660846452408832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
344540,150.62307442193114,2.420690200146951,738489,2.5283158,6.8001904,26.87,0.524,27.341704918206908,27.171315812016594,26.615026802786453,26.355344760775147,25.989406005116173,26.90900471641907,0.0052735160126294,0.0194942274278861,0.019582990486955,0.0114922011392451,0.0073220999438009,0.0324636197288646,2,1100243,24.43942070007324,0.5239999890327454,12.091038703918455,0.0,13.572293868931958,2.077060665281462,0.9865624050036031,0.0,0.0,0.0,0.3246406118063487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
213835,149.5021438056559,2.1365250474522264,548687,4.1238766,4.165852,26.42,1.8416,26.31847805141565,26.35287447766705,26.38352452448698,26.38126127909197,26.416735472359896,26.361627035191127,0.0135329044595007,0.0414269120347988,0.0242370592350758,0.0112211304485921,0.0049397374399081,0.0537462310743698,2,680776,24.745365142822266,1.8415000438690183,9.16563320159912,0.0,14.8571073744969,0.7047427858396262,0.947386889471208,0.0,0.0,0.0,1.761543180650111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
177558,150.23934364472143,2.059908812322794,499098,5.650256,0.0,26.14,1.845,26.647927361876505,26.583442466897985,26.51251087487568,26.49672759440244,26.5115279312924,26.55954619346732,0.0099910536621662,0.0335008145285551,0.0215221366293281,0.0100890456027491,0.0045267538753796,0.0447899266966383,2,510593,24.76524353027344,1.8449000120162964,10.346198081970217,0.0,13.553997528036849,3.7784116769605434,0.6491461058417936,0.0,0.0,0.0,0.5622174360897039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
430751,150.67403171126554,2.6153395831708632,866136,4.8994055,4.3253345,25.07,2.7455,25.88880534735896,25.379814404114818,25.10154262419109,25.02544767394395,24.90498311642458,25.27888299431067,0.0201029641138563,0.1015094773237011,0.0789355581842371,0.0391166859441968,0.0198794702919893,0.145695329956431,1,266212,25.069459915161133,2.751199960708618,4.612245559692383,0.0068065561531431,6.522489585743685,5.306495244098038,0.4172617627845825,0.0,100.54451921818293,99.97163895337168,-0.730451080848995,0.0342286113102706,5.239243796426084,1.0,0.1012148558251801,0.0,100.542454253197,99.96393290268516,-0.6574942877895545,0.0061371592427143,3.7096547723408473,4.0,0.7271825223398766,0.0,100.542454253197,99.96393290268516,-1.5484594451721767,1,1,1,1,1,0.0036755349864127,0.0037161120216807,0.5391528263769965,0,1,0.126397633624473,0.0,3.1406944488878024,0.0,0.0,0.0
34376,149.70409680930467,1.71239454599361,281400,3.688362,3.5,22.77,0.3002,25.344247290010934,24.29630492818874,23.22676285737662,22.995873620139,22.5408948498742,23.78961008678508,0.0331958138325488,0.2753660418119182,0.4437972339750826,0.2536247750021922,0.1754042510626825,0.5743211293816141,1,79184,22.77161026000977,0.2770000100135803,20.38323211669922,0.004860769260984,23.51452893408755,0.7691756668692139,0.6257866459151762,0.0,191.98972024575895,189.71242693784777,2.4274160786275822,0.0040090316573252,25.400155224103614,1.0,0.6217760649647518,0.0,192.11961296768192,189.4416696333368,2.4378004161733857,0.0181752006647693,0.0,4.0,0.1212683853810098,0.0,192.11961296768192,189.4416696333368,2.214968496383084,1,1,1,1,1,0.0024380014587874,0.0024681402721956,0.0,0,1,0.5580468786047624,0.0,18.003101008305656,0.0,0.0,0.0
334469,150.3990509738119,2.3953628863663075,722187,1.6637961,5.3909717,25.76,0.2984,28.140775359642756,27.23237944303815,26.40150533181575,26.30558865096149,26.17426137387239,26.894068104085186,0.0025262253710679,0.018428100667386,0.0238389762702342,0.0120311090272717,0.0061758040083334,0.0329133120577257,2,160838,22.870241165161133,0.2984000146389007,19.491323471069336,0.0,29.955985778167268,0.1458505961406753,0.4514763693872868,0.0,0.0,0.0,0.1462877447417025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
463173,150.5198985146823,2.6935586716726045,917388,3.730782,3.5,23.73,1.912,23.808674260004743,24.081563905238376,23.85454716895088,23.795731822297466,23.64868900932361,23.99837503487988,0.1365565488096594,0.3355882845598904,0.2489263473433272,0.1214083044413253,0.0632298935777734,0.4738586525082032,1,1301894,23.72735977172852,1.909600019454956,19.17757225036621,0.0020446199894337,16.09272030097259,1.0941842026383002,0.7060683832762569,0.0,181.97299026419816,183.31904784475097,0.4092276933197269,0.0013822228096768,23.3129608328732,1.0,0.5136977433890978,0.0,183.0868351839545,183.9617449014265,0.58497495322826,0.0004640120429063,15.43413467484133,4.0,0.2995158906395357,0.0,183.0868351839545,183.9617449014265,-0.872888284820865,1,1,1,1,1,0.0024442223189268,0.0022943259827174,0.1345069150236284,1,1,0.4056711285594946,0.2534040049739678,4.64441260068267,0.7503082168226667,4.609380569218975,5.359688786041642
412035,150.30682062141975,2.574392974371782,839624,3.9733572,0.0,25.9,3.2889,28.187161699538517,27.043257697819094,26.27192652633591,26.169289805652845,25.966313196665247,26.720320148414693,0.0024205694988278,0.0219345775294374,0.0268608111531327,0.0136403401524275,0.0074795036063581,0.0386252025344838,2,610026,25.196611404418945,3.288800001144409,5.521109580993652,0.0,4.081159673520369,0.8782520846808968,0.9558020606295128,0.0,0.0,0.0,-0.1303613906050231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
383823,149.59514935601658,2.511411768678883,797523,3.5026188,3.5,23.91,0.6852,25.24253519629172,25.06568109785274,24.62972144605198,24.384587408319483,23.922037034952304,24.87110115807723,0.0364559279972798,0.1355688506374887,0.1218992842601304,0.0705839826545512,0.0491567589226344,0.2121086431615471,1,266465,23.910343170166016,0.6733999848365784,16.36093521118164,2.157881492832212e-05,286.2305365542089,5.125409359787801,0.8559112139663287,0.0,168.14322704842613,158.9376611854693,2.630550739448453,5.02935451622823e-05,1622.6733545977868,1.0,0.0888279093169146,0.0,168.1302908524311,158.84439834365875,0.6642415204663088,5.2512829975268886e-05,180.73378799866552,4.0,0.7129510562776368,0.0,168.1302908524311,158.84439834365875,2.4005810019171303,1,1,1,1,1,0.0027352780698477,0.0030150525793082,0.1584854726976663,0,1,7.94422576225434,0.0,38.67352311608106,0.0,0.0,0.0
47783,149.98574711191094,1.7490010079854188,303208,3.8192146,3.5,25.83,3.0051,27.59783673763693,26.67874845519776,26.28670711146561,26.227835716229897,25.977798042788216,26.5284271387222,0.0041653120361605,0.0306854835321099,0.0264976213329461,0.012924294226263,0.0074008028887676,0.0460922568756122,2,559876,24.990863800048828,3.005000114440918,7.454693794250488,0.0,6.297529396029381,1.5858517231273677,0.7783593615607948,0.0,0.0,0.0,0.7395743392409746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
414825,149.81864267084563,2.5799082363814176,843437,2.3786783,3.5,25.98,4.8408,36.06766346770031,30.32878658263385,27.96646703347529,27.517539097194167,25.99300713761128,28.81220756235881,1.7049704221733585e-06,0.0010639414287214,0.0056403093057495,0.0039402654803072,0.0072978544850629,0.0056249129284699,2,1167090,24.23313331604004,4.843299865722656,10.631261825561523,0.0,11.550700734119747,0.0713860980791332,0.7602925747252368,0.0,0.0,0.0,-0.4376727741592132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
173389,149.75680700602288,2.051146211758417,493280,3.6471553,0.0,-99.0,0.5398,28.116907339101974,28.024043898302217,27.538194142226157,27.28117038494737,26.911689858440973,27.79393700992147,0.0025823749526674,0.0088882199640516,0.0083678151376764,0.0048986111743542,0.0031312814932663,0.0143689166343398,5,114175,23.63890838623047,0.5397999882698059,13.75306797027588,0.0,18.298106560201585,0.5312227672360246,0.4618707972924595,0.0,0.0,0.0,0.8209702501335783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122127,150.39205847229206,1.9383955884204305,423256,7.9064765,4.3159275,-99.0,1.0218,25.927373294917125,25.9799098170568,25.99083948588736,25.979905872816552,25.49629508207933,25.98104702941918,0.0194013932421796,0.05840747427959,0.0347979724309617,0.0162397288506596,0.0115313464868719,0.0763097476351557,5,27801,23.209726333618164,1.0218000411987305,4.203109264373779,0.0,3.366305758593652,3.4710366235928856,0.4752862464459726,0.0,0.0,0.0,0.7542566217320013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
352842,150.0187978553437,2.4403199898267887,751287,2.2544477,0.0,25.69,1.6292,26.34745109346561,26.18092222853962,26.063599751031425,26.07255800614994,25.957603131728227,26.14472934562824,0.0131765525667553,0.0485359418718458,0.0325424190829546,0.0149113828325886,0.0075397474990625,0.0656307082298822,2,60059,24.88603401184082,1.6291999816894531,4.985856056213379,0.0,5.213514868203055,2.3816949509690497,0.2085863713250585,0.0,0.0,0.0,0.6846995220758569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
38227,149.67843297000002,1.7236628486245362,287506,4.738544,4.038968,27.12,2.3931,27.403116226284418,26.844754649026207,26.534465837442703,26.44923556412589,26.25639062801671,26.721108961993814,0.0049835147249154,0.0263348284493867,0.0210913024281563,0.0105401525647544,0.0057258742161892,0.0385971505832801,2,1349826,25.023273468017575,2.3931000232696533,7.076889991760254,0.0,7.349215518928103,3.5242540418603565,0.1120318392593755,0.0,0.0,0.0,0.8547006975731546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
32640,150.1031852560506,1.7089872714114192,278762,3.997879,3.9980075,24.99,0.2577,26.17006618893037,25.543547943276018,25.05402495910109,24.997718726572053,24.70070009541923,25.364613474689385,0.0155151422146365,0.0872997853580538,0.0824669153886509,0.0401285652383585,0.0239948487326025,0.1346335939663658,1,286588,24.99043846130371,0.2486000061035156,9.760674476623535,0.0059352671183089,13.690766397387607,0.4104414336850702,0.2492060928845699,0.0,122.5757534398904,123.2189122408944,1.1612397073967022,0.004228222440949,14.404831442422344,1.0,0.2389251312839612,0.0,122.70301354307252,123.606836089424,1.1560341649763848,5.551115123125783e-17,0.8534163854270161,4.0,0.271925022955933,0.0,122.70301354307252,123.606836089424,0.8642881009660808,1,1,1,1,1,0.0019174967556284,0.0019233786808858,9.500867022353925e-17,0,1,0.2050351607692136,0.0,2.34668796928817,0.0,0.0,0.0
407755,150.60096850616222,2.563082461285696,833779,4.311351,3.5,21.7,0.6702,26.698392304719825,24.53883382412301,23.131050369527905,22.795149471457982,21.503292996407048,23.803576254793605,0.0095372971598708,0.2202413312954641,0.4846961680389673,0.3051274884043946,0.4561218278348271,0.566980767063054,1,93586,21.70216560363769,0.6948000192642212,6.081734657287598,0.1624705185019614,7.92555933700976,2.7757284082046825,0.2939851523165201,0.0,105.24911692741372,105.93210428884784,0.0369776000595607,0.1431882624522067,9.584700821770667,1.0,0.114045925646443,0.0,105.25073330552397,105.93225102353549,0.0324195187087327,0.071814261343775,7.161452666332931,4.0,0.4865861672341062,0.0,105.25073330552397,105.93225102353549,0.0483510895795455,1,1,1,1,1,0.0033068509432888,0.0027242543171621,0.683953848435919,1,1,0.1289180936957692,0.1498657045696327,57.087241358106745,40.61614666772894,17.91869186902478,58.534838536753725
402608,150.17166342998186,2.5504771864243083,826702,6.585111,3.5,22.29,2.7866,23.5660001931142,22.82519728461005,22.33033713733014,22.20306426713345,21.91398969425277,22.631926825639987,0.1707584323435538,1.0674644963293445,1.0133392837817403,0.5263994368224891,0.3124655747960537,1.6681231089871698,1,111676,22.86844825744629,2.786799907684326,9.119800567626951,0.0130044913772113,6.412606859692553,6.0,0.9202516488966224,0.0,119.85132406371352,123.81598590158116,0.7044147890519102,0.0002763244180697,67.80187505608181,1.0,0.0705940971869663,0.0,119.91201662482436,123.82256616901016,2.4695075176355896,0.028038851414835,4.489668083450586,4.0,0.8717599624800215,0.0,119.91201662482436,123.82256616901016,-2.270383285378234,1,1,1,1,1,0.0045625886937857,0.0046495252766533,0.9087024253747036,0,1,0.1845479273965541,0.0,13.581337040153349,0.0,0.0,0.0
131180,150.6082506256229,1.9584492791783767,435516,4.5245557,6.530808,-99.0,0.6889,27.244782221180092,27.13856616435678,26.959540045020997,26.84517765335732,26.47999462119399,27.06513833705657,0.005765929764121,0.020091200489292,0.0142584959317359,0.0073193086508053,0.004660153328607,0.02811534999702,5,38735,23.891138076782227,0.6888999938964844,8.491192817687988,0.0,10.419556243705646,2.432892794116463,0.5713784401079868,0.0,0.0,0.0,0.7170830437587226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101933,149.45255250206242,1.892494924180996,394597,15.883913,8.552463,-99.0,1.9891,27.067464826927345,27.084601312008168,27.136247334068663,27.15179932903072,27.252955470378943,27.101847363755677,0.0067888514466016,0.021115036107644,0.012116879820643,0.0055185043752506,0.0022867351445335,0.0271806528346419,5,158378,24.617185592651367,1.9890999794006348,5.234391689300537,0.0,5.754616938516151,1.3035845750174406,0.4197010704619731,0.0,0.0,0.0,0.7206446573846192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
406870,150.1134862494383,2.5638027160188,832540,4.1826615,7.1097026,26.82,0.2509,26.91749408952833,26.57714388960252,26.364191027547257,26.349562897763995,25.9312640293544,26.51153850350662,0.0077944342969531,0.033695724399661,0.0246725093960775,0.0115535637151167,0.0077248924709334,0.0468148275210763,2,1390860,24.85680389404297,0.250900000333786,7.477609634399414,0.0,8.573449301543313,3.201026686718289,0.869310897061221,0.0,0.0,0.0,1.3513255996634856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190906,149.9081622846283,2.0882479053099576,517382,2.7166708,4.6915894,26.03,2.3996,27.671667048791427,27.098344067525723,26.755434591646527,26.65411710509684,26.479029489348186,26.959904103055287,0.0038914855022088,0.020849455917804,0.0172074254785337,0.0087275888901977,0.00466429767047,0.0309768453692132,2,1151972,25.04512405395508,2.399600028991699,6.45150899887085,0.0,5.718360711096265,1.0789744381756825,0.9229074018528324,0.0,0.0,0.0,0.7131344210566595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
438163,149.67013058468953,2.637278820534258,881307,2.9848611,3.676274,25.01,1.9918,25.57955606221505,25.35160415726597,25.122933649046267,25.059277609091403,24.96006406963256,25.26747835260833,0.0267275906661083,0.1041815202055133,0.0773956005404902,0.0379166604309021,0.0188961107958951,0.1472337887977038,1,1397820,25.00969886779785,2.00819993019104,12.611867904663086,0.0019932152869555,16.20325791250403,1.6802789789273216,0.3223907701862626,0.0,139.10686953248083,138.58382263038183,-0.2582976352656395,0.0023977062823086,38.59820537295052,1.0,0.0558643439206927,0.0,140.19520198550154,138.41779523315537,-0.4338945327893025,0.0009670721774629,38.59820537295052,4.0,0.05,0.0,140.19520198550154,138.41779523315537,0.6401586583309886,1,1,1,1,1,0.0026570179480274,0.0030723017098747,0.3953876624946584,0,1,0.2760036970633727,0.0,2.5392738618248645,0.0,0.0,0.0
248923,150.0972976941603,2.2067471650304364,596316,3.8514988,3.5,23.95,0.8446,26.050157676027588,25.667045395939247,25.15761210208465,25.006063979336425,23.968767877218877,25.458498283512306,0.0173268320559223,0.0779137656697722,0.074962643502179,0.0398213089174288,0.0470859030090649,0.1234808230755632,1,72182,23.94965934753418,0.8485000133514404,8.361757278442383,0.0138668221044471,9.48562775145889,0.7409465880882417,0.4612805857197474,0.0,115.99433742432892,116.06787576474738,-0.7025957256842652,0.01126910776583,9.651211829726218,1.0,0.4991045300116334,0.0,116.09492795258096,116.10911182526804,-0.707394557534052,0.001882246032248,6.24093616389944,4.0,0.05,0.0,116.09492795258096,116.10911182526804,-0.6840368109064128,1,1,1,1,1,0.0023384610272718,0.002242338361687,0.0125163855742865,0,1,0.193272435952147,0.0,6.0676075191293055,0.0,0.0,0.0
115331,149.97039365812535,1.923089825732056,413693,3.7056823,0.0,25.83,0.3873,27.007068776771057,26.6812890065899,26.13705327229196,26.022786827175477,25.856062381832796,26.46509253547533,0.0071771946647977,0.0306137654570298,0.03041364169175,0.015610844292285,0.008278908864696,0.0488609396716399,2,792104,24.967470169067383,0.3873000144958496,4.888535499572754,0.0,4.9202921659747165,2.280536381931298,0.9868310400811564,0.0,0.0,0.0,0.923801336282806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242723,150.5396913676334,2.194430354784913,587539,3.0171456,3.591202,25.22,1.6177,25.538360034178503,25.462939190712117,25.411390249704603,25.417038718039727,25.243973737514672,25.447951097664053,0.0277611992168362,0.0940278870464902,0.059338099731888,0.027272543027488,0.0145481764415677,0.1246862001831497,2,908647,24.931921005249023,1.617799997329712,3.5692124366760254,0.0,1.7919338640575957,2.2321641721642846,0.811807731669911,0.0,0.0,0.0,0.3957204603937145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
33276,150.0485690912282,1.7113736569111726,279741,7.722959,7.8322153,26.5,0.388,26.94732752038498,26.59772617146111,25.77726085572616,25.61332252409273,25.533787262856343,26.259041973116133,0.0075831776136809,0.0330629716439675,0.0423628716337892,0.022762088794531,0.0111399476366364,0.0590720496205831,2,95266,22.42953872680664,0.3880000114440918,19.018070220947266,0.0,21.687992297072142,1.0465435289107092,0.1815052553025398,0.0,0.0,0.0,0.5783072920512131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90482,149.72723603618385,1.862212366271948,375526,3.334195,3.5,23.25,0.3589,24.17029165128691,23.945683870569503,23.42022482574304,23.31383326838233,23.16077961837733,23.74419346571718,0.0978736029133854,0.3803284425655817,0.3713640023877276,0.1892377673156091,0.0991028644046067,0.5988546729635491,1,147481,23.25055885314941,0.326799988746643,12.012526512145996,0.0115344888192466,18.22548375555117,1.0847854018626957,0.2631554945605304,0.0,134.59515694837918,135.50153491979694,0.4192121924469646,0.0118390909786318,18.32546881808297,1.0,0.2532014333451844,0.0,134.62825417721103,135.51937707413538,0.4153205973666877,0.0010653350902124,18.32546881808297,4.0,0.05,0.0,134.62825417721103,135.51937707413538,1.4186719827276373,1,1,1,1,1,0.0022820147437043,0.0023321747353485,0.0311860243135479,0,1,0.280482997736948,0.0,12.47818787019638,0.0,0.0,0.0
168864,150.27737237253024,2.041802177188807,487364,3.8298104,3.5,25.31,0.9452,26.62329880563525,26.579230176572416,26.42726276700504,26.355178900681672,25.578777619407497,26.51805869162147,0.0102202781165223,0.0336310388411246,0.0232800885155435,0.0114939568540723,0.0106877677253829,0.0465345321998384,2,103701,22.72501564025879,0.9452000260353088,22.794734954833984,0.0,31.160640848114404,3.3646614995639146,0.9214580688745048,0.0,0.0,0.0,-1.2807357612803298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
143063,149.74830925683762,1.9850812971634173,451918,1.9216034,0.0,26.17,1.2165,26.860658586706386,26.76661473615101,26.723011562503423,26.71361321309501,26.469647143941707,26.750613054362297,0.0082133210950385,0.0283000015145793,0.0177290354764671,0.0082622025494895,0.0047047786652655,0.0375624237127659,2,97397,23.20875358581543,1.2165000438690186,9.428719520568848,0.0,11.135154772262585,1.7404461758454497,0.7966493812055554,0.0,0.0,0.0,1.239588137016974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
