,wavelengths,transmission
142,442,0.0005767349931858182
143,443,0.0007905899231764675
144,444,0.0008294085327183317
145,445,0.0011799671676571072
146,446,0.0009037025331772423
147,447,0.0005978617010116749
148,448,0.0005997058290392557
149,449,0.000797679822410286
150,450,0.0004591337981620607
151,451,0.00020715310598477268
152,452,0.000144243019259551
153,453,0.00014121309061772971
154,454,0.00013741856626049923
155,455,0.00013408726472613613
156,456,0.00013101202330588065
157,457,0.00012795025473974012
158,458,0.00012491598396512319
159,459,0.00012191460633659452
160,460,0.00011885236563053763
161,461,0.00014114360527702234
162,462,0.0001496422807997303
163,463,0.0001452561609120996
164,464,0.00014098214111281723
165,465,0.00013686870017567526
166,466,0.00013307842951280612
167,467,0.00012961443235598354
168,468,0.0001265674394122783
169,469,0.00012416296662451124
170,470,0.00014635226814611361
171,471,0.0001355652287383367
172,472,0.00012298170592023842
173,473,0.00012955354895291088
174,474,0.00015664670460539107
175,475,0.0001853569241727023
176,476,0.00017789984158776757
177,477,0.00016697134683038835
178,478,0.00017002645291201577
179,479,0.00017278207939690516
180,480,0.00017502642143313245
181,481,0.000215842236664339
182,482,0.00023584494339597365
183,483,0.00021380359419632383
184,484,0.00021415163347171
185,485,0.00021407775635911018
186,486,0.0002137686622120461
187,487,0.0002131910364059748
188,488,0.000217614385268448
189,489,0.00024477303614141006
190,490,0.0002713765762562825
191,491,0.0002969931058402365
192,492,0.0002861325948197185
193,493,0.00024411067542223132
194,494,0.00026898976677831567
195,495,0.00026805912980366143
196,496,0.0002836038435845113
197,497,0.00029558901585599465
198,498,0.0002925028142732287
199,499,0.00028944944623509683
200,500,0.0003101187852979007
201,501,0.000315094739744103
202,502,0.00032289935611022494
203,503,0.0003490787810816794
204,504,0.0003947456007831358
205,505,0.0003938769329164286
206,506,0.0003900347832720519
207,507,0.00039657352137245806
208,508,0.000420673446128167
209,509,0.0004633001450346341
210,510,0.000483209789669052
211,511,0.0005944361620720936
212,512,0.0008735150477752836
213,513,0.001339534166919713
214,514,0.0019204021099151877
215,515,0.0025884090867554633
216,516,0.0033222383023211953
217,517,0.004723809427599813
218,518,0.014735478932385769
219,519,0.05807126334921658
220,520,0.3861592725667608
221,521,0.5321953244631742
222,522,0.5624849738187323
223,523,0.5610565410684865
224,524,0.5630836129751289
225,525,0.5622596277419392
226,526,0.5617688248396933
227,527,0.5611396336262575
228,528,0.5601570404703592
229,529,0.5596582207542464
