,wavelengths,transmission
131,431,0.4976131783059623
132,432,0.5016827837319625
133,433,0.5033772061561141
134,434,0.5048506021719438
135,435,0.5079299793262385
136,436,0.511205392888422
137,437,0.5169589674753008
138,438,0.5225557788660156
139,439,0.5241905682174012
140,440,0.5242882733530346
141,441,0.5277938112914311
142,442,0.5310455604399427
143,443,0.535099088798397
144,444,0.5389891573377993
145,445,0.5330553249306881
146,446,0.5387558183967328
147,447,0.539851753373599
148,448,0.5444049599795433
149,449,0.5540362355808444
150,450,0.5575513248718217
151,451,0.555618922167149
152,452,0.556271692955835
153,453,0.5581489468341833
154,454,0.5602994802157855
155,455,0.5616023126893673
156,456,0.5644304628596988
157,457,0.566350636874923
158,458,0.5671285533293104
159,459,0.5673468185421957
160,460,0.5704936158897065
161,461,0.5707891814067142
162,462,0.5722954115774609
163,463,0.5722574007747899
164,464,0.5665985251759216
165,465,0.5682945994826312
166,466,0.5640107675809896
167,467,0.5647744004957307
168,468,0.5713570721241172
169,469,0.5736972016462905
170,470,0.5736031670732267
171,471,0.5729499082717193
172,472,0.573464365659181
173,473,0.5764576218397505
174,474,0.5795975876393609
175,475,0.58314446809998
176,476,0.5815965092514396
177,477,0.5820193473109857
178,478,0.5865228666824779
179,479,0.5875125935884177
180,480,0.5893939853967579
181,481,0.5924434324705203
182,482,0.5947531335854115
183,483,0.5946753769532642
184,484,0.5945073940840606
185,485,0.5951148498440476
186,486,0.591054237435244
187,487,0.5880002663469344
188,488,0.5899153889779142
189,489,0.5957679090176558
190,490,0.5918771262311735
191,491,0.5906284513594395
192,492,0.5916469726358922
193,493,0.5925939241226915
194,494,0.5917982134456471
195,495,0.5904561086142092
196,496,0.5901793445961636
197,497,0.5899366269465911
198,498,0.5891805594194107
199,499,0.5888104273615125
200,500,0.587546090885954
201,501,0.5869287789447112
202,502,0.5867846574613945
203,503,0.5870285950387102
204,504,0.5862614981412118
205,505,0.5848758723808197
206,506,0.5835098794020687
207,507,0.5831214321750295
208,508,0.5826698922932753
209,509,0.5765604182237968
210,510,0.5756118100659
211,511,0.5788138724785156
212,512,0.5813386100470834
213,513,0.5803520677600443
214,514,0.5796903149230231
215,515,0.5770298877362308
216,516,0.5746986811121118
217,517,0.5733808100725758
218,518,0.5729021194564906
219,519,0.5716983589027049
220,520,0.5710501791413808
221,521,0.5699712397620308
222,522,0.5689209197351344
223,523,0.5681374752049806
224,524,0.5664745073348197
225,525,0.5643624607142029
226,526,0.563041754350945
227,527,0.5622309171779085
228,528,0.5616979262677733
229,529,0.5615738003244057
230,530,0.5592687251949817
231,531,0.5576556584602947
232,532,0.5565114773027305
233,533,0.5546308063157824
234,534,0.5497065765016047
235,535,0.5493389705759526
236,536,0.5503190044066661
237,537,0.5501158623313311
238,538,0.5480983824795318
239,539,0.5472826438597418
240,540,0.5455531506940128
241,541,0.541943962256241
242,542,0.5375748788149325
243,543,0.5338498098145719
244,544,0.5326484874398413
