id,ra,dec,X_IMAGE,Y_IMAGE,g1_noshear,g2_noshear,g1_MC,g2_MC,g1_Rinv,g2_Rinv,T_noshear,flux
10.0,199.54528346560502,32.97280867835833,2841.9646,119.5976,0.48105241608931143,-0.025855323862974816,-0.9321059719634871,0.7824652130728172,0.5723689233233206,-0.041721721891986245,0.33262833064785813,24.621067583310264
11.0,199.54458088768985,32.97280104074685,2851.3677,119.6842,0.7485667593280886,0.09250007485736313,0.5562973105741386,-0.0905030273366425,0.8906645840288198,0.1492637423008006,2.7653319301768473,42.30543371420131
59.0,199.39910055939205,32.97278923280204,4983.8457,120.359,0.028316133304233663,0.024727299332283417,0.025222758945707652,0.017415221239480166,0.033691286416935536,0.039901472955780115,0.29738878682396824,28.78790397970792
69.0,199.40838996919996,32.97304942698942,4847.8193,123.4428,-0.011269714873213614,-0.017355775381294812,-0.01621841022583552,-0.013950580071286873,-0.013409005655933575,-0.02800633391852822,0.42255296451130253,57.16771006452743
114.0,199.44743940904849,32.97322849181809,4285.356,122.8289,0.004786333399030863,0.2657883225410525,0.0035720619143953898,0.5878967164065602,0.005694906423172655,0.42889219001720347,0.5645224466645233,237.2874898579172
96.0,199.4988154437899,32.97332322315908,3522.3662,128.2037,0.21066241930055193,0.018206078467516987,0.47545916040388575,0.1013038939628198,0.2506517337548446,0.029378434653961723,1.3529092825296867,101.66605620370474
114.0,199.44743940904849,32.97322849181809,4275.2686,126.8587,0.004786333399030863,0.2657883225410525,0.0035720619143953898,0.5878967164065602,0.005694906423172655,0.42889219001720347,0.5645224466645233,237.2874898579172
200.0,199.7198821393305,32.97291885114128,281.2392,135.5619,0.025686902115324643,0.01999604140907504,0.0692006864177375,0.051316238486326334,0.030562957414874036,0.03226682763795331,0.5481818419084521,30.056364277357673
149.0,199.6550206302173,32.97279724640663,1232.2028,121.6958,0.012875280176856295,-0.04167346476312555,0.014303391705032174,-0.044819866790330884,0.01531934983763835,-0.06724683536501505,1.2878564068215375,136.3863261862547
155.0,199.30461122615682,32.973804457207315,6369.7197,139.4673,0.37071942012854403,0.6435087538504431,-0.6661795321738861,-0.11575908570446375,0.44109179843434343,1.038404833197775,20.601582679942382,64.45628404609803
375.0,199.4448604733411,32.97386475195462,4317.2402,138.5865,0.18372150585049649,0.014730446781905842,0.17892559221783821,-0.17237458192518965,0.21859672039452893,0.023769944141348226,2.436462406474378,51.169686923050534
163.0,199.53757931045135,32.9736556605032,2954.0789,134.4877,-0.04662563889805821,0.05940378301759494,-0.0225030832262756,0.06753306368683823,-0.05547642178433385,0.09585755442580764,0.32977771206965795,57.78208185409619
333.0,199.3842846595792,32.973517393902824,5193.7598,134.557,-0.020787352522316213,-0.12387930548728679,-0.01884761897687946,-0.22627367569616402,-0.02473334336134271,-0.19989917585655495,1.2317471811484226,53.406701776519306
193.0,199.31416188690469,32.972772669771736,6228.8677,121.7445,-0.08656155042923633,0.0038269721310413025,-0.11877684635278091,0.042809611057327654,-0.10299322851998906,0.006175434807387339,1.0844963305369162,39.869111977208654
200.0,199.7198821393305,32.97291885114128,280.9813,124.7024,0.025686902115324643,0.01999604140907504,0.0692006864177375,0.051316238486326334,0.030562957414874036,0.03226682763795331,0.5481818419084521,30.056364277357673
201.0,199.4327413511194,32.97315278290721,4491.249,125.1861,-0.14201533277121725,-0.3191652136271287,-0.5667156011980035,-0.509281781754524,-0.16897360951737414,-0.5150243853497544,1.1843154136798213,32.83700652840573
211.0,199.41974819558655,32.97336338770873,4681.7607,129.4722,0.03608873834815605,-0.03809973619855697,0.10636067666278115,-0.03646122376323521,0.04293933804626424,-0.061480049766870076,0.783225969429652,37.39013127169215
228.0,199.3044491081282,32.97424299922181,6372.0693,147.4167,0.23469685945497232,0.30475738124828883,0.23224574616888088,0.48236949196344225,0.27924854810139255,0.49177503141545215,4.3094484423182475,77.69269815032544
248.0,199.63850463195828,32.97326540533367,1474.2426,129.0826,-0.14781123450826286,-0.08275077659453808,-0.19617194539254862,-0.1366614121050769,-0.1758697271252829,-0.13353168212939068,0.4743093416767069,30.518579503808223
263.0,199.5310017585722,32.973677088014725,3050.4001,134.8972,0.16869379563419415,-0.08426447561053442,0.6414051356667618,0.11906130878492643,0.20071635220836664,-0.13597427885369665,0.4039028243861399,27.10862716499386
268.0,199.37710527065818,32.97278230886542,5307.7388,121.3259,0.18725078277295182,0.31756141489980017,0.29248797804685933,0.6158795075151929,0.2227959476817287,0.5124363982556092,0.3695918753383798,316.7354748217156
269.0,199.4700902035067,32.973509670423354,3943.178,132.061,-0.08661178112702364,-0.07912999323742939,-0.09641315847046779,-0.15028472609122917,-0.10305299433645461,-0.12768896605834007,0.4595399681237396,59.83373312924599
474.0,199.45392885296093,32.97416425229246,4181.6797,147.5822,-0.20290812736280842,0.24565982961027943,-0.28701368858997534,0.10493877320758951,-0.24142547154495486,0.3964116305543563,1.7013820099183055,37.29082171710817
278.0,199.4073511872524,32.973146664331054,4863.3408,126.1672,-0.0634926306507541,-0.011435026879491168,-0.03963853456444033,-0.00677725993522983,-0.07554521592464122,-0.018452254314118878,0.48373800401469763,58.23392560953771
293.0,199.4028370975768,32.97387688845348,4929.6763,138.9762,0.34949343137930133,0.2590803680760123,0.37443128386987107,0.3056612810434462,0.4158365540565221,0.41806782702961437,1.4635446490444644,54.51597317223045
295.0,199.4035509443752,32.97407617441247,4919.2324,142.4589,0.37603416831843584,-0.0725049940960343,0.29567380518858066,-0.07004023553848705,0.4474154267905061,-0.11699846482243206,4.157197573122527,92.40119544692276
296.0,199.44825807893832,32.974762063091624,4263.7485,153.7214,-0.04814491641830064,0.2892141408531498,-0.32931410872350797,0.942762953745326,-0.05728409847279069,0.4666935141038502,0.7003356027078054,264.66196937891834
300.0,199.63093310947568,32.9732896103639,1585.4359,129.4137,0.10477191167612972,-0.030584883549876207,0.1074087575885394,-0.05660114864139923,0.12466039931386355,-0.04935362683250111,2.0409748185767906,74.26289918141333
303.0,199.43892876327808,32.974410150614965,4400.3081,147.7003,0.058529682244589,-0.09340761198371297,0.06287459410967167,-0.1331749166011676,0.06964016828172798,-0.15072819936167087,0.17632738007504234,29.15928273895798
304.0,199.53847305661623,32.974808992763094,2940.9258,154.6674,-0.09624121850784356,0.08975502930497739,-0.04715144897755423,0.15942820673334476,-0.11451035432785721,0.1448341699727016,0.33868914425313357,57.21400446009554
310.0,199.53807625122235,32.97482629661378,2947.1296,155.2908,-0.22708987781264772,0.8453608790564788,-0.001059829714590954,0.02207515873905814,-0.2701975595880135,1.364125689597972,123.24397555927682,366.998686916705
316.0,199.36014189539517,32.97400196372604,5555.3892,141.8494,-0.22781999935875197,-0.04598125373786521,-0.46717089404458473,-0.2313210683695516,-0.27106627756813745,-0.07419814545209644,0.32173797924546604,29.561160806079723
